Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
1012,16784164,Yaojinming,"2026-08-30 12:22:07",1771.9,2,yjm0905
1013,16769435,"Nguyễn Mạnh","2026-08-30 10:34:31",1771.7,2,nguyenmanh97
1014,16653927,"Fernando GH H","2026-09-01 19:22:12",1768.9,2,fernandoghh2
1015,16635340,"zhuo wamg","2026-08-30 09:35:25",1768.6,2,zhuowamg
1016,16735253,银龙,"2026-08-31 15:05:30",1767.4,2,boyanyanbo
1017,16681049,"SiLin “Can SiLin” Can","2026-09-03 06:22:50",1766.9,2,"k3rn3l,silincansilincan"
1018,16640540,QYQ1693,"2026-09-02 11:52:45",1766.5,2,qyq1693
1019,16799598,RameshG888,"2026-09-01 05:20:53",1766.1,2,ramesh888
1020,16723528,"Singaraj B","2026-09-02 16:37:59",1764.7,2,singarajb
1021,16696743,"wennan cao","2026-09-03 14:34:37",1761.8,2,wennancao
1022,16725410,LE4VES,"2026-09-01 14:40:14",1761.3,2,le4ves
1023,16667724,"Masashi Onda","2026-09-02 12:43:58",1761.1,2,masashionda
1024,16675671,Marlubie,"2026-09-03 17:13:54",1760.5,2,kchuang
1025,16740431,yuikag,"2026-09-03 02:37:50",1760.0,2,yuikag
1026,16798544,esprit,"2026-08-31 23:47:56",1759.3,1,takuji
1027,16623603,"Renji Starfall","2026-09-03 16:39:43",1758.6,2,renjistarfall
1028,16667242,"Gleb Tumanov","2026-09-03 05:39:59",1757.9,2,crachton
1029,16633950,"Matt Motoki","2026-09-01 14:01:55",1757.4,2,mmotoki
1030,16663626,"yvn kaggriculture","2026-08-30 20:03:11",1757.3,2,"garnikdavtyan,mikayelgr"
1031,16717114,uninhibited-scholar,"2026-09-03 04:15:41",1755.7,2,uninhibitedscholar
1032,16641183,"Team Name Pending","2026-08-30 15:18:19",1755.6,2,"abdaathaillahhadyan,oliverspiby"
1033,16658248,Aaweg,"2026-08-31 12:28:56",1755.3,2,aawegbhaladhare
1034,16660488,tehyoni,"2026-08-30 12:25:15",1753.1,2,"gooberdambi,sidcat,suaeng,tehyoni"
1035,16780455,wadigongren,"2026-08-31 00:43:19",1753.0,2,wadigongren
1036,16709304,"Aleksey SCHUKIN","2026-09-03 19:42:54",1753.0,2,alekseyschukin
1037,16773020,HyperNeonByte,"2026-09-01 21:07:13",1752.7,2,hyperneonbyte
1038,16662204,SM_30,"2026-09-03 14:32:03",1752.4,2,sagarmane104
1039,16633853,Alan_Nasibullin,"2026-08-31 23:03:42",1752.2,2,alannasibullin
1040,16663946,"Hello San Francisco","2026-08-29 16:48:21",1750.7,2,"circiumaru,dulgherustefan,radugoga"
1041,16727110,yemaoye,"2026-09-01 03:50:23",1749.9,2,yemaoye
1042,16803448,jiatu.l,"2026-09-01 14:42:47",1749.9,1,jiatul
1043,16693050,Shoko,"2026-09-03 13:05:27",1748.7,2,abreyton
1044,16634432,KARGI,"2026-09-02 20:57:47",1746.8,2,learningkin
1045,16682514,"Pavel Pavlov","2026-08-30 07:31:48",1746.7,2,akakii
1046,16684128,NIklitaCheporev,"2026-09-01 11:32:08",1746.3,2,niklitacheporev
1047,16695695,"Siva Kumar","2026-09-03 15:18:27",1746.3,2,sivapnlr80
1048,16623890,"rapika rosalia","2026-09-01 17:40:24",1746.0,2,rapikarosalia
1049,16778072,oonumberone,"2026-08-30 02:54:33",1745.7,2,oonumberone
1050,16805609,Gleb,"2026-09-01 22:11:48",1745.3,1,korelin
1051,16639979,naphthalene,"2026-09-01 10:40:26",1745.3,2,"aaa0342,leehyungjoon,minjek,trv449"
1052,16756630,Shreyas,"2026-08-30 09:58:08",1744.9,2,shreyasdongre25
1053,16731501,"Shiv Satyam","2026-09-01 19:17:59",1744.4,2,shivsatyam
1054,16673370,JeovaAnderson,"2026-09-03 03:15:05",1744.1,2,jeovaanderson
1055,16765327,master_ssx,"2026-08-30 10:01:34",1743.3,2,masterssx
1056,16777923,Sho,"2026-09-02 19:35:36",1743.3,1,shoito08190904
1057,16676034,"Songyot P","2026-09-03 08:20:14",1743.2,2,songyotpi
1058,16792681,MorS,"2026-09-03 17:34:21",1742.9,2,mors1337
1059,16668215,renta.k,"2026-09-02 00:10:15",1742.9,2,renta0426
1060,16658349,lingxiaojun,"2026-09-03 12:50:39",1742.7,2,lingxiaojun
1061,16740420,Laplacenvmv,"2026-09-02 10:54:42",1742.0,2,laplacenvmv
1062,16741551,"Vedant Tiwari","2026-09-02 20:48:05",1741.9,2,vedant7312
1063,16661393,"razab Bawa","2026-09-02 19:07:24",1741.9,2,razabbawa
1064,16795391,MECHINE,"2026-09-01 03:05:47",1740.5,2,nainglinwai
1065,16663485,"Jacob Alstrup","2026-08-31 15:36:13",1740.1,2,jacobalstrup
1066,16741965,Ryuichi,"2026-09-03 04:21:03",1739.8,2,ryuichigt
1067,16806048,duck_raccooon,"2026-09-02 15:03:04",1739.1,2,duckraccooon
1068,16657796,"parv goyal2","2026-09-02 03:18:09",1739.0,2,parvgoyal2
1069,16669935,"Roman Svet","2026-09-03 12:47:42",1738.6,2,romansvet
1070,16773026,アルモンド,"2026-09-01 00:34:11",1738.5,2,almondman0707
1071,16790765,Aristotle.Chen,"2026-09-02 10:29:35",1738.5,2,aristotlechen
1072,16626655,"Surya milenial","2026-08-30 08:21:22",1738.2,2,suryamilenial
1073,16655381,"Varshith K","2026-09-02 07:13:47",1738.2,2,var3604
1074,16660020,"Gaddam Shiva Teja","2026-08-31 17:27:25",1738.0,2,shivateja005
1075,16701638,"John Stupid","2026-08-30 09:28:55",1737.7,2,bryxosmmm
1076,16652175,"Lucas Boesen","2026-09-03 13:10:29",1737.5,2,lucasboesen
1077,16644565,Suda,"2026-08-31 16:19:38",1737.4,2,chaneyma
1078,16768016,JohnBlake,"2026-09-03 14:32:09",1736.8,2,jaybeeja
1079,16802578,Yuuki4543,"2026-09-03 16:15:00",1736.7,2,yuuki4543
1080,16725177,misaka12435,"2026-09-01 05:06:54",1736.3,2,misaka12435
1081,16658946,theredbluepill,"2026-09-01 03:10:33",1735.2,2,poonszesen
1082,16764901,"Han Chen","2026-09-03 17:20:43",1734.5,2,puffohan
1083,16719451,"Syed Toubur","2026-09-02 07:58:35",1734.0,2,syedtoubur
1084,16790931,100rabh,"2026-09-03 04:56:54",1733.9,2,saurabhkumar234
1085,16774475,LoveB4Sunrise,"2026-09-01 04:42:09",1732.9,2,demacia1314
1086,16756633,TheDanKing,"2026-08-31 05:49:23",1732.8,2,thedanking
1087,16790658,lxymmd,"2026-09-03 04:22:29",1732.7,2,lxymmd
1088,16760158,"apple farmer","2026-08-30 01:15:01",1732.6,2,gustavoknudsen
1089,16768143,KingDellaFarm,"2026-09-02 12:49:02",1732.6,2,"alessandrodestasi,disteroas"
1090,16725851,hetspookjee,"2026-09-03 09:45:55",1732.2,2,hetspookjee
1091,16773125,kuroko1t,"2026-09-03 01:28:37",1731.9,2,kuroko1t
1092,16779321,HarryP12,"2026-08-30 00:57:22",1731.6,2,harryp12
1093,16762248,KongKongDe,"2026-08-30 07:11:45",1731.0,2,kongkongde
1094,16746191,だれかっち,"2026-08-31 05:25:39",1730.9,2,drktti
1095,16794527,linyifangzhenshuai,"2026-09-03 09:20:28",1730.4,2,linyifangzhenshuai
1096,16755229,theearthcheng,"2026-09-02 14:23:55",1729.6,2,theearthcheng
1097,16634952,"Igor Zharov","2026-09-03 14:23:09",1729.0,2,flexonafft
1098,16778019,Mr.Frundles,"2026-09-03 02:21:58",1728.7,2,watehell
1099,16791828,Ling,"2026-08-30 03:32:21",1727.2,2,lingbia
1100,16733016,Quillbolt,"2026-09-02 04:49:03",1726.7,2,tunminhhunh
1101,16748511,HarshPandey-yt-auto,"2026-09-02 08:58:44",1725.6,2,harshpandeyytauto
1102,16645705,wataru420,"2026-09-03 15:39:34",1725.6,2,wataru420
1103,16765154,dreamcxy,"2026-08-31 03:54:16",1725.2,2,dreamcxy
1104,16808396,Dr_F,"2026-09-02 10:02:09",1724.8,1,algebraictopology
1105,16629873,UncleWKTK,"2026-08-29 01:15:07",1724.7,2,unclewktk
1106,16621616,insuperabilehart,"2026-09-03 04:49:37",1723.9,2,insuperabile
1107,16641536,"Michael Timbs","2026-08-27 07:30:56",1723.5,2,michaeltimbs
1108,16731074,UmutUygurr,"2026-08-31 17:00:52",1723.1,2,umuttuygurr
1109,16761652,"Dhruv #2","2026-09-03 11:47:18",1722.9,2,dhruvrama
1110,16629972,"forever young","2026-09-03 09:07:47",1720.9,2,keisukeyokota0428
1111,16759913,"Peter Cnudde","2026-08-31 14:53:21",1719.2,2,petercnudde
1112,16755203,TY0912,"2026-09-03 17:08:40",1718.8,2,samejimatink0
1113,16760480,yat0i811,"2026-09-02 13:25:15",1718.6,2,yat0i811
1114,16665077,"Mohit Babel","2026-08-31 22:56:51",1717.6,2,mohitbabel
1115,16657637,"Ronnie Atuhaire","2026-09-03 13:52:22",1717.3,2,ronnieatuhaire
1116,16751899,peggy,"2026-09-03 08:40:48",1717.2,2,refrigerator21
1117,16624969,tf,"2026-09-03 12:47:47",1717.1,2,tfukuhara
1118,16779110,markastra,"2026-09-02 14:26:25",1714.4,2,markastra
1119,16671088,jasonstillchasin,"2026-08-28 13:02:54",1714.4,2,jasonstillchasin
1120,16726889,stnick,"2026-09-03 13:22:14",1714.2,2,stnick
1121,16632783,chocolat,"2026-09-03 19:15:30",1710.2,2,chocolatnya999
1122,16740644,Terence0914,"2026-08-31 23:55:50",1709.7,2,terence0914
1123,16623691,KevlarZanderChi,"2026-08-31 17:19:02",1709.0,2,kevlarzanderchi
1124,16621153,"Addison Howard (ineligible)","2026-09-03 19:05:30",1708.2,2,addisonhoward
1125,16784725,prairieee,"2026-08-28 14:23:36",1707.5,2,"haideptry,prairieee"
1126,16704818,probably6767,"2026-08-28 13:03:16",1707.3,2,probably6767
1127,16759058,Miz,"2026-08-31 02:14:38",1705.4,2,ryota040
1128,16623577,"Jiayi Tang","2026-09-02 06:12:43",1703.6,2,mannguo
1129,16666188,"XueFeng Chen","2026-09-02 14:16:49",1702.8,2,chxfmcs
1130,16752104,WYSSR1225,"2026-09-03 02:37:22",1702.8,2,wyssr1225
1131,16671520,sci-shi,"2026-08-29 01:10:54",1700.7,2,scishi
1132,16634426,ertu,"2026-09-03 18:56:50",1699.1,2,ozertuu
1133,16623530,khursani,"2026-09-03 07:01:10",1699.1,2,khursani8
1134,16745995,"Guido Tapia","2026-09-03 02:20:23",1698.1,2,guidotapia
1135,16791752,bayachay,"2026-09-02 22:30:37",1698.0,2,bayachay
1136,16773607,sky1,"2026-09-01 14:13:15",1697.7,2,skyk1jn
1137,16764431,"William Diment","2026-09-01 02:33:07",1697.4,2,williamdiment
1138,16677252,カワシギ,"2026-09-03 05:11:27",1696.6,2,kawashigi
1139,16669843,"hikaru kitagawa","2026-09-01 17:42:05",1696.6,2,hikarukitagawa
1140,16632377,"Legend Brothers","2026-09-03 15:49:48",1695.8,2,"holeguma,shunhirota"
1141,16630274,yutoAb,"2026-09-01 01:08:37",1695.1,2,yutoab
1142,16662338,jaepyeocho,"2026-09-03 04:24:50",1694.6,2,jaepyeocho
1143,16679214,alban,"2026-09-03 08:37:32",1694.5,2,albantiacoh
1144,16719002,Astraeus,"2026-09-02 17:10:21",1693.9,2,astraeusdotdev
1145,16771457,"HK Fama","2026-09-03 01:38:55",1693.0,2,kenho211
1146,16693439,"Ankit Hemant Lade","2026-09-03 17:43:44",1692.5,2,"ankitlade12,jsaikrishna"
1147,16765484,smsxgz,"2026-08-28 06:36:48",1691.9,2,smsxgz
1148,16763200,"Alexander Nord","2026-08-28 19:47:12",1688.9,2,"alexandernord123,pizza987"
1149,16661665,"Leonardo Viola10","2026-09-01 18:16:04",1688.2,2,leonardoviola10
1150,16758381,"Yang Kuang Ou","2026-08-31 00:26:04",1687.1,2,yangkuangou
1151,16669403,mrgrishninsb,"2026-08-30 07:38:50",1686.4,2,mrgrishninsb
1152,16654196,"Aryaman Chokhani","2026-08-31 06:30:01",1685.7,2,"aryamanchokhani,pranrocky"
1153,16741639,kirito83,"2026-09-03 08:43:17",1685.3,2,lishsh83
1154,16730049,"r2d2 Dasari","2026-09-02 12:17:08",1685.1,2,r2d2dasari
1155,16777359,"Dmitriy Ulybin","2026-09-03 19:08:02",1685.0,2,dmitriyulybin
1156,16686444,"Syakirin Pahimi","2026-08-31 01:45:58",1685.0,2,syakirinpahimi
1157,16678534,"Filip Strzałka","2026-08-28 18:42:16",1684.9,2,snufkin77
1158,16775443,NoName,"2026-08-28 21:11:20",1684.9,2,thesonalsingh
1159,16747408,すずき,"2026-08-29 21:27:31",1684.2,2,shumpeace
1160,16688642,"Natalia Mawyin","2026-08-29 20:28:24",1684.1,2,nmawyin
1161,16793106,"Пал Лаич","2026-08-30 12:45:34",1682.8,1,skypunkaudiowalker
1162,16671476,"Mingkang YAN","2026-08-26 08:13:57",1681.8,2,mingkangyan
1163,16659467,AlexMoura2026,"2026-09-03 03:17:39",1681.6,2,alexmoura2023
1164,16734699,PangMinShih,"2026-08-28 08:39:27",1680.3,2,shihbonbon
1165,16654914,Nozprod,"2026-08-27 18:44:09",1680.0,2,nozprod
1166,16625339,kazusw,"2026-09-02 10:13:45",1679.9,2,kazusw
1167,16671741,Excluding,"2026-08-24 11:37:13",1679.8,2,excluding
1168,16701024,Selene,"2026-09-01 00:58:10",1678.8,2,ejlthomas
1169,16665402,PrasadChopade213,"2026-09-03 18:12:15",1678.5,2,prasadchopade213
1170,16662696,"Cengizhan Tümer","2026-08-31 20:54:21",1677.9,2,cengizhantmer
1171,16759632,"Rifqi Haikal","2026-08-31 00:10:15",1677.2,2,rifqihaikal
1172,16621481,"zero waste","2026-08-30 10:50:27",1676.7,2,chinnaphatkhun
1173,16735353,我是刘大聪,"2026-09-03 15:57:36",1676.6,2,smartorz
1174,16644287,"Ryo Hasegawa","2026-08-19 04:08:02",1676.4,2,ryohasegawa926
1175,16664619,"Trupen Patel","2026-09-02 16:09:34",1674.9,2,trupenpatel
1176,16710466,"Charles Backman on LinkedIn","2026-08-31 23:46:50",1673.2,2,charlesbackman
1177,16739019,quzhihang,"2026-09-03 14:54:36",1673.2,2,quzhihang
1178,16715358,wuy1hao,"2026-09-02 07:12:49",1673.2,2,wuy1hao
1179,16755049,gamesu7107,"2026-08-31 03:11:27",1672.1,2,gamesu7107
1180,16775803,Robson,"2026-08-30 17:27:12",1671.2,2,robsonsan
1181,16662222,MinerUNLEASHED,"2026-08-24 16:28:40",1671.1,2,minerunleashed
1182,16762926,"Ricky RTG","2026-09-03 16:30:20",1670.9,2,rickyrtg
1183,16686827,Kronki,"2026-08-26 12:41:40",1670.9,2,kronki
1184,16678061,"Sushanth Tiruvaipati","2026-09-03 10:16:40",1669.8,2,sushanthtiruvaipati
1185,16780317,jrcjrcjrc,"2026-09-02 09:18:57",1669.4,2,jrcjrcjrc
1186,16689154,CrossEngineered,"2026-08-28 19:01:41",1668.9,2,"danyalsahin1,gkenurk"
1187,16665224,tyz123456,"2026-08-25 16:52:50",1668.7,2,tyz123456
1188,16655477,Aurora,"2026-09-01 22:53:16",1668.6,2,"niteshranjansingh,themeghajoshi"
1189,16783630,"fan yanbing","2026-08-30 11:33:12",1668.3,2,jackpudding
1190,16707453,"Kaan Dınız","2026-08-28 09:11:10",1668.3,2,kaandnz
1191,16730065,Blu3s,"2026-08-29 22:33:42",1668.2,2,atteincueo
1192,16726547,"Ezra Kho","2026-08-28 04:04:46",1668.0,2,ezrakho
1193,16772119,Workybara.ai,"2026-09-03 03:21:54",1667.0,2,workybaraai
1194,16730946,"Bohannn Wang","2026-09-03 04:48:18",1666.3,2,bohannnwang
1195,16659081,"JALKARNA GAUTAM","2026-08-27 11:53:22",1665.1,2,jalkarnagautam
1196,16724755,K.nosaka,"2026-08-28 04:55:49",1663.4,2,kenseinosaka
1197,16755414,Danzzzl,"2026-08-30 12:53:27",1662.6,2,okunevda
1198,16745416,yamato035073,"2026-08-30 22:24:34",1662.1,2,yamato035073
1199,16771080,"Ricky Shao","2026-08-31 10:59:44",1662.0,2,rickyshao
1200,16672468,ComposeMage,"2026-09-03 04:09:25",1662.0,2,composemage
1201,16677565,"Avish Sinha","2026-08-28 19:30:34",1662.0,2,avish006
1202,16732507,iwashhh,"2026-09-03 12:43:04",1661.6,2,yuinokogawa
1203,16653260,"Kadouci Abdelhak","2026-08-29 00:16:50",1660.6,2,kadouciabdelhak
1204,16765233,Shun,"2026-09-03 07:07:37",1660.4,2,shunchan0677
1205,16702590,"Aashka Kapadia","2026-09-03 06:53:05",1659.8,2,aashka
1206,16790391,"Kevin Cao","2026-08-29 13:38:03",1658.7,1,kevincao2
1207,16633850,Pascal,"2026-09-01 21:53:38",1658.3,2,pascalledesma
1208,16659670,MeeMee,"2026-08-29 09:22:18",1658.3,2,yagi46
1209,16777137,Bernardus,"2026-08-31 18:30:43",1657.9,2,bernubritz
1210,16763001,Eb3lss,"2026-08-26 00:25:53",1656.9,2,eb3lss
1211,16666805,Kaggs,"2026-08-30 04:15:17",1656.6,2,ayush21042004
1212,16712714,MiMi,"2026-08-31 08:39:16",1656.4,2,"frank0921,rickytsou"
1213,16708546,"Blue Rain","2026-08-27 17:44:12",1655.7,2,bluefeather386
1214,16781506,un0o7,"2026-08-28 11:47:12",1654.6,2,hjhsdsdww
1215,16719578,blueblue222,"2026-09-03 14:41:34",1654.0,2,blueblue222
1216,16632757,taopy2,"2026-09-03 07:27:24",1653.3,2,taopy2
1217,16728229,twomoon,"2026-08-27 12:35:54",1653.1,2,twomoon036
1218,16778489,dataWr3cker,"2026-08-28 20:40:52",1652.0,2,gourabr0y555
1219,16778358,"Lê Nguyễn Việt Cường","2026-08-28 03:46:51",1651.9,2,lengvietcuong
1220,16630015,星之海,"2026-09-02 18:51:54",1651.2,2,web3cainiao
1221,16732670,minoneru,"2026-09-02 09:31:12",1651.1,2,kotaminoshima
1222,16638781,itsuki-data,"2026-08-31 11:06:29",1651.1,2,itsuki89
1223,16748382,shiiin9,"2026-08-29 15:30:13",1650.8,2,shiiin9
1224,16768065,"Gradient Grazing","2026-08-31 21:17:50",1650.8,2,adamhusein
1225,16731776,ASH,"2026-09-01 06:05:15",1649.7,2,pentannnn
1226,16689569,JovanaLab,"2026-08-27 22:43:51",1648.9,2,"choonesenlu,joxitsai"
1227,16712432,hengck23,"2026-08-25 17:58:30",1648.8,2,hengck23
1228,16743656,Deskbo,"2026-08-26 16:14:12",1648.5,2,deskbo
1229,16654710,"Ray Brothers","2026-08-31 21:16:18",1648.3,2,"madhurjyaray,vibekodr"
1230,16771361,"It's Ratcha","2026-08-28 09:23:00",1648.1,2,itsratcha
1231,16779067,fishwg,"2026-08-28 09:12:54",1647.8,2,fishwg
1232,16752121,adhsdrtjh,"2026-08-23 15:02:25",1647.5,2,adhsdrtjh
1233,16717572,kiyomiya-k,"2026-08-27 09:30:13",1646.9,2,kiyomiyak
1234,16669810,CREART,"2026-08-29 16:06:18",1646.3,2,gustardust
1235,16639550,"HIDEYO CHIBA","2026-08-26 17:10:15",1646.3,2,hideyochiba
1236,16713457,"Poor farmer","2026-09-01 12:30:05",1645.3,2,trnhip
1237,16672202,HealthStone,"2026-08-29 21:04:07",1644.9,2,healthstone
1238,16798989,"Harvest Sun","2026-09-03 06:13:24",1644.6,2,zaoooo29
1239,16773098,Apa,"2026-09-03 02:15:16",1643.6,2,yasso1
1240,16778808,"Candace Dudleson","2026-08-31 23:19:12",1643.2,2,candacedudleson
1241,16676762,"Tomas Escobar Rivera","2026-08-27 23:25:05",1643.0,2,tomasescobarrivera
1242,16790233,"prateek chandra","2026-08-30 15:55:55",1642.9,2,prateekchandra7005
1243,16717440,那个男人,"2026-08-27 16:27:08",1641.8,2,muran169633
1244,16729906,"Krzysztof Madziar","2026-08-28 05:05:13",1640.9,2,krzysztofmadziar
1245,16780995,"Silver Surfer","2026-08-29 06:37:04",1640.7,2,hausch11
1246,16759250,"Harsh Jain","2026-08-28 06:55:29",1640.6,2,harshjain123
1247,16773170,"yy li","2026-08-28 07:05:37",1639.0,2,yangyili11
1248,16626272,"ömer kiraz","2026-08-29 19:24:10",1638.6,2,merkiraz
1249,16755921,"Natnael Yerga","2026-08-24 16:43:22",1638.3,2,natnaelyerga
1250,16762537,Controlvector,"2026-08-25 08:28:11",1637.7,2,"controlvector,yxdu01"
1251,16626582,"Omer Faruk Merey","2026-09-02 10:38:00",1637.6,2,omerfarukmerey
1252,16758791,"qw yi123","2026-09-03 17:17:57",1637.1,2,qwyi123
1253,16638557,"Araik Tamazian","2026-09-03 07:11:00",1636.0,2,atamazian
1254,16786102,"Anay Garodia","2026-09-03 15:48:18",1636.0,2,anaygarodia
1255,16709115,"PARK HYUNSIK","2026-08-26 01:51:31",1635.5,2,hyunsikpark
1256,16675777,"Ml BOY","2026-09-03 16:19:28",1635.4,2,mlboy1
1257,16660988,"AI After Hours","2026-09-01 16:43:31",1635.3,2,"akshaythammana,mmehersaipreetam"
1258,16728084,iwance,"2026-08-24 12:23:07",1632.7,2,iwance
1259,16627472,CloverFarm,"2026-09-02 07:48:13",1632.2,2,ljs2546
1260,16762302,OxFFFs,"2026-08-24 13:49:44",1631.7,1,oxfffs
1261,16727214,"Jaivardhan Raahi","2026-09-02 08:50:18",1631.5,2,jaivardhanraahi
1262,16682867,sneaky6767,"2026-08-28 13:03:35",1631.5,2,sneaky6767
1263,16765834,Oakzen,"2026-08-31 12:25:21",1631.3,2,gyx517120273
1264,16748765,"A. R. SEKKAT","2026-08-25 20:36:41",1631.3,2,arsekkat
1265,16753125,"Rudransh Singh Rathore","2026-08-26 03:10:23",1630.9,2,rudranshsinghrathore
1266,16659771,DieByTheSword,"2026-09-03 06:33:41",1630.8,2,przemysawstroiws
1267,16632516,"Jiachen Li","2026-08-25 08:16:42",1629.3,2,llccqq624
1268,16766941,"S Kim","2026-08-31 16:22:19",1628.8,2,sunnyk92
1269,16778334,"Onkar Belure","2026-09-01 00:20:13",1627.7,2,onkarbelure
1270,16641982,ZotAZaw3,"2026-08-28 09:43:47",1627.5,2,zotazaw3
1271,16623199,"Jesse Ferguson","2026-08-31 15:33:09",1626.5,2,jesseferguson
1272,16744503,"Jun AKita","2026-08-26 13:20:13",1626.3,2,junakita
1273,16656312,"retiring to farm","2026-08-23 17:04:44",1626.0,2,"avnermlim,belati,hilariusjeremy,matthewpramana,nicholasarditirta"
1274,16688450,SpiralTip,"2026-09-03 06:53:43",1625.9,2,spiraltip
1275,16666468,"J Penman","2026-08-29 11:53:02",1625.7,2,jpenman
1276,16752733,zjukop1,"2026-08-25 03:29:28",1624.2,2,zjukop1
1277,16770998,ket,"2026-08-31 22:14:53",1624.1,2,kentken
1278,16724298,Orig_lab,"2026-08-23 18:39:17",1623.4,2,chengxixixi
1279,16768702,"Crop It Like It's Hot","2026-09-03 08:37:35",1622.2,2,"davidben10,rachel79"
1280,16701768,darasty,"2026-09-03 10:44:05",1622.2,2,darasty
1281,16691247,"Aneesh Rao","2026-08-27 17:11:07",1621.9,2,sidrao2006
1282,16661846,"Jeffrey Pike","2026-09-03 17:23:01",1621.8,2,jeffreypikeai
1283,16715066,akahane,"2026-08-30 00:31:26",1621.7,2,shuheiakahane
1284,16700771,"Disuru Coba Ama Jaki","2026-08-31 09:50:50",1621.7,2,reiiihel
1285,16639746,"Kyle Wang","2026-09-01 02:17:00",1621.5,2,ky1ewan9
1286,16728076,uuu,"2026-08-24 10:02:45",1621.4,2,vovafinogenov
1287,16684994,"Katasonov Evgeny","2026-08-30 01:39:34",1621.3,2,katasonoveugene
1288,16784611,sardarkhanyadav,"2026-08-28 16:45:33",1620.2,2,sardarkhanyadav
1289,16667147,"Daksh Bhalala","2026-08-26 06:41:04",1620.1,2,dakshbhalala
1290,16671412,Xman,"2026-09-02 13:44:22",1620.1,2,xuanzhang001
1291,16632327,midnq,"2026-08-25 18:36:32",1620.1,2,midnqly
1292,16738626,李BCDEFGA,"2026-08-25 06:55:39",1620.0,2,bcdefga
1293,16633132,"Kaggledew Valley","2026-08-25 16:39:59",1620.0,2,yanzhou06
1294,16762139,AltriaE,"2026-08-25 15:27:52",1619.7,2,altriae
1295,16748647,"Adar Cohen","2026-08-24 21:27:43",1619.3,2,adarcohen
1296,16759508,george-nigmatulin,"2026-09-01 08:28:06",1619.2,2,georgenigmatulin
1297,16670883,G*Sim,"2026-08-28 07:55:59",1618.6,2,guillaumesimiand
1298,16742267,chandora,"2026-09-02 11:20:41",1618.0,2,chandora
1299,16760656,CharTFboy,"2026-08-24 09:19:37",1617.7,2,chartfboy
1300,16666195,"Yihan Guo","2026-08-28 08:44:06",1617.5,2,yihanguo
1301,16782193,nal_nh906,"2026-09-02 01:42:32",1617.3,2,hhan09
1302,16758767,"Mikhail Karchevskiy","2026-09-03 19:41:50",1617.2,2,suvalex
1303,16641884,Blacklions.,"2026-08-26 14:05:59",1616.2,2,blacklions
1304,16685450,Nadeem,"2026-08-25 09:21:14",1616.1,2,nadeembinshajahan
1305,16674451,NycteacoBa,"2026-08-28 23:49:23",1615.9,2,nycteaowl
1306,16764738,Lucasty,"2026-08-25 07:04:36",1615.9,2,lucaswty
1307,16732129,"payne yam","2026-09-02 01:23:13",1615.7,2,payneyam
1308,16676455,"Sarthak Sharma ","2026-08-29 20:41:53",1615.6,2,sarthaksharma14
1309,16674948,habe.sq,"2026-08-26 11:48:32",1615.6,2,habesq
1310,16749257,rsraki,"2026-09-01 13:56:02",1615.3,2,rsraki
1311,16771010,42X,"2026-08-28 15:45:11",1614.7,2,infcyx
1312,16733839,"Fabian Ruiz","2026-09-01 15:26:07",1614.6,2,fabianruiz3
1313,16685548,"Erfan Eshratifar","2026-09-03 17:50:20",1614.3,2,erfaneshrati
1314,16698340,"Yanxi Jiang","2026-08-26 03:24:55",1614.2,2,yanxijiang
1315,16755244,SZU蓝心,"2026-09-01 11:50:45",1613.7,2,jiazhanliu
1316,16758279,"GO HIROSHIMA 2","2026-08-29 02:51:47",1613.5,2,gohiroshima2
1317,16746632,tingyu516,"2026-08-24 06:05:33",1613.2,2,tingyu516
1318,16733708,RyanHo,"2026-08-29 03:59:12",1612.5,2,ryanrx
1319,16679389,"JOMIN URK21CS1077","2026-09-03 05:59:12",1612.3,2,jominurk21cs1077
1320,16796980,ChenyuBaii,"2026-09-01 21:22:16",1612.0,2,chenyubaii
1321,16635504,"Datta Dhebe","2026-08-30 01:52:44",1611.6,2,dattadhebe
1322,16748907,EdwardHwang@123,"2026-08-24 15:32:00",1611.2,2,edwardhwang123
1323,16661325,"Max Fofanov","2026-08-26 14:28:28",1610.8,2,maxfofanov
1324,16692443,xmkevin2004,"2026-08-30 02:44:13",1610.2,2,xmkevin2004
1325,16738279,zhangshuosc,"2026-08-26 05:11:57",1609.9,2,zhangshuosc
1326,16676739,"Jonathan Zheng Jiahao","2026-08-28 03:22:42",1609.0,2,jonathanzhengjiahao
1327,16692744,"VAIBHAV RASTOGI 90","2026-08-29 19:13:31",1608.4,2,vaibhavrastogi90
1328,16744837,JuliaGastellu,"2026-08-29 17:55:01",1608.1,2,juliagastellu
1329,16654526,"Jin Niu","2026-08-26 18:25:33",1608.0,2,gufanmingmie
1330,16664537,"Lenin Goud","2026-08-27 01:07:37",1607.9,2,leningoud
1331,16768676,Doit,"2026-08-25 02:09:47",1607.3,1,aifccnb
1332,16689741,shinamonmon,"2026-08-24 03:05:45",1607.2,2,shinamonmon
1333,16659419,"Chahat Mehra","2026-08-31 12:35:51",1606.8,2,chahatmehra
1334,16621165,"xisheng feng","2026-09-02 04:40:18",1606.8,2,xishengfeng
1335,16732586,Juniex,"2026-08-29 00:11:02",1606.6,2,juniex
