Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
1156,16730049,"r2d2 Dasari","2026-09-02 12:17:08",1683.6,2,r2d2dasari
1157,16688642,"Natalia Mawyin","2026-08-29 20:28:24",1682.9,2,nmawyin
1158,16710466,"Charles Backman on LinkedIn","2026-08-31 23:46:50",1682.1,2,charlesbackman
1159,16701024,Selene,"2026-09-01 00:58:10",1682.0,2,ejlthomas
1160,16775443,NoName,"2026-08-28 21:11:20",1681.9,2,thesonalsingh
1161,16747408,すずき,"2026-08-29 21:27:31",1680.6,2,shumpeace
1162,16654196,"Aryaman Chokhani","2026-08-31 06:30:01",1680.0,2,"aryamanchokhani,pranrocky"
1163,16793106,"Пал Лаич","2026-08-30 12:45:34",1679.7,1,skypunkaudiowalker
1164,16662222,MinerUNLEASHED,"2026-08-24 16:28:40",1679.4,2,minerunleashed
1165,16671476,"Mingkang YAN","2026-08-26 08:13:57",1678.2,2,mingkangyan
1166,16623974,Canon,"2026-09-03 19:53:32",1678.1,2,sotakurihara1
1167,16739019,quzhihang,"2026-09-03 14:54:36",1677.5,2,quzhihang
1168,16625339,kazusw,"2026-09-02 10:13:45",1677.2,2,kazusw
1169,16759632,"Rifqi Haikal","2026-08-31 00:10:15",1677.2,2,rifqihaikal
1170,16671741,Excluding,"2026-08-24 11:37:13",1677.1,2,excluding
1171,16621481,"zero waste","2026-08-30 10:50:27",1676.7,2,chinnaphatkhun
1172,16689154,CrossEngineered,"2026-08-28 19:01:41",1676.5,2,"danyalsahin1,gkenurk"
1173,16686827,Kronki,"2026-08-26 12:41:40",1675.6,2,kronki
1174,16741639,kirito83,"2026-09-03 08:43:17",1675.5,2,lishsh83
1175,16775803,Robson,"2026-08-30 17:27:12",1675.3,2,robsonsan
1176,16707453,"Kaan Dınız","2026-08-28 09:11:10",1673.5,2,kaandnz
1177,16730065,Blu3s,"2026-08-29 22:33:42",1673.0,2,atteincueo
1178,16644287,"Ryo Hasegawa","2026-08-19 04:08:02",1672.0,2,ryohasegawa926
1179,16762926,"Ricky RTG","2026-09-03 16:30:20",1670.7,2,rickyrtg
1180,16665402,PrasadChopade213,"2026-09-03 18:12:15",1670.1,2,prasadchopade213
1181,16662696,"Cengizhan Tümer","2026-08-31 20:54:21",1669.9,2,cengizhantmer
1182,16659081,"JALKARNA GAUTAM","2026-08-27 11:53:22",1669.8,2,jalkarnagautam
1183,16755049,gamesu7107,"2026-08-31 03:11:27",1669.7,2,gamesu7107
1184,16661846,"Jeffrey Pike","2026-09-03 17:23:01",1669.0,2,jeffreypikeai
1185,16783630,"fan yanbing","2026-08-30 11:33:12",1668.3,2,jackpudding
1186,16664619,"Trupen Patel","2026-09-02 16:09:34",1667.7,2,trupenpatel
1187,16654914,Nozprod,"2026-08-27 18:44:09",1667.4,2,nozprod
1188,16772119,Workybara.ai,"2026-09-03 03:21:54",1667.0,2,workybaraai
1189,16730946,"Bohannn Wang","2026-09-03 04:48:18",1666.3,2,bohannnwang
1190,16715358,wuy1hao,"2026-09-02 07:12:49",1665.6,2,wuy1hao
1191,16780317,jrcjrcjrc,"2026-09-02 09:18:57",1665.1,2,jrcjrcjrc
1192,16765233,Shun,"2026-09-03 07:07:37",1664.0,2,shunchan0677
1193,16665224,tyz123456,"2026-08-25 16:52:50",1663.9,2,tyz123456
1194,16790391,"Kevin Cao","2026-08-29 13:38:03",1663.0,1,kevincao2
1195,16726547,"Ezra Kho","2026-08-28 04:04:46",1662.3,2,ezrakho
1196,16735353,我是刘大聪,"2026-09-03 15:57:36",1661.8,2,smartorz
1197,16777137,Bernardus,"2026-08-31 18:30:43",1661.8,2,bernubritz
1198,16678061,"Sushanth Tiruvaipati","2026-09-03 10:16:40",1661.5,2,sushanthtiruvaipati
1199,16702590,"Aashka Kapadia","2026-09-03 06:53:05",1659.8,2,aashka
1200,16655477,Aurora,"2026-09-03 20:11:18",1659.7,2,"niteshranjansingh,themeghajoshi"
1201,16719578,blueblue222,"2026-09-03 14:41:34",1659.5,2,blueblue222
1202,16633850,Pascal,"2026-09-01 21:53:38",1658.3,2,pascalledesma
1203,16774941,Samvrcai,"2026-09-03 20:04:48",1658.3,2,samvrcai
1204,16745416,yamato035073,"2026-08-30 22:24:34",1658.0,2,yamato035073
1205,16653260,"Kadouci Abdelhak","2026-08-29 00:16:50",1657.8,2,kadouciabdelhak
1206,16728229,twomoon,"2026-08-27 12:35:54",1657.5,2,twomoon036
1207,16632757,taopy2,"2026-09-03 07:27:24",1657.2,2,taopy2
1208,16771080,"Ricky Shao","2026-08-31 10:59:44",1657.2,2,rickyshao
1209,16732507,iwashhh,"2026-09-03 12:43:04",1657.2,2,yuinokogawa
1210,16666805,Kaggs,"2026-08-30 04:15:17",1656.4,2,ayush21042004
1211,16677565,"Avish Sinha","2026-08-28 19:30:34",1656.3,2,avish006
1212,16672468,ComposeMage,"2026-09-03 04:09:25",1655.2,2,composemage
1213,16712714,MiMi,"2026-08-31 08:39:16",1655.2,2,"frank0921,rickytsou"
1214,16638781,itsuki-data,"2026-08-31 11:06:29",1654.9,2,itsuki89
1215,16708546,"Blue Rain","2026-08-27 17:44:12",1654.4,2,bluefeather386
1216,16804863,JezzLynn,"2026-09-03 20:03:58",1654.3,2,jezzlin
1217,16748382,shiiin9,"2026-08-29 15:30:13",1654.1,2,shiiin9
1218,16731776,ASH,"2026-09-01 06:05:15",1654.0,2,pentannnn
1219,16763001,Eb3lss,"2026-08-26 00:25:53",1653.1,2,eb3lss
1220,16689569,JovanaLab,"2026-08-27 22:43:51",1652.3,2,"choonesenlu,joxitsai"
1221,16724755,K.nosaka,"2026-08-28 04:55:49",1651.5,2,kenseinosaka
1222,16717572,kiyomiya-k,"2026-08-27 09:30:13",1650.1,2,kiyomiyak
1223,16755414,Danzzzl,"2026-08-30 12:53:27",1650.0,2,okunevda
1224,16781506,un0o7,"2026-08-28 11:47:12",1650.0,2,hjhsdsdww
1225,16798989,"Harvest Sun","2026-09-03 06:13:24",1649.2,2,zaoooo29
1226,16659670,MeeMee,"2026-08-29 09:22:18",1649.0,2,yagi46
1227,16630015,星之海,"2026-09-02 18:51:54",1648.3,2,web3cainiao
1228,16654710,"Ray Brothers","2026-08-31 21:16:18",1648.3,2,"madhurjyaray,vibekodr"
1229,16712432,hengck23,"2026-08-25 17:58:30",1647.5,2,hengck23
1230,16752121,adhsdrtjh,"2026-08-23 15:02:25",1647.5,2,adhsdrtjh
1231,16790233,"prateek chandra","2026-08-30 15:55:55",1646.7,2,prateekchandra7005
1232,16669810,CREART,"2026-08-29 16:06:18",1646.3,2,gustardust
1233,16778358,"Lê Nguyễn Việt Cường","2026-08-28 03:46:51",1645.1,2,lengvietcuong
1234,16768065,"Gradient Grazing","2026-08-31 21:17:50",1645.0,2,adamhusein
1235,16762537,Controlvector,"2026-08-25 08:28:11",1644.7,2,"controlvector,yxdu01"
1236,16771361,"It's Ratcha","2026-08-28 09:23:00",1644.2,2,itsratcha
1237,16758791,"qw yi123","2026-09-03 17:17:57",1644.0,2,qwyi123
1238,16778489,dataWr3cker,"2026-08-28 20:40:52",1643.8,2,gourabr0y555
1239,16732670,minoneru,"2026-09-02 09:31:12",1643.3,2,kotaminoshima
1240,16779067,fishwg,"2026-08-28 09:12:54",1643.0,2,fishwg
1241,16639550,"HIDEYO CHIBA","2026-08-26 17:10:15",1642.3,2,hideyochiba
1242,16713457,"Poor farmer","2026-09-01 12:30:05",1641.6,2,trnhip
1243,16626582,"Omer Faruk Merey","2026-09-02 10:38:00",1641.0,2,omerfarukmerey
1244,16729906,"Krzysztof Madziar","2026-08-28 05:05:13",1640.9,2,krzysztofmadziar
1245,16717440,那个男人,"2026-08-27 16:27:08",1639.3,2,muran169633
1246,16773170,"yy li","2026-08-28 07:05:37",1639.0,2,yangyili11
1247,16778808,"Candace Dudleson","2026-08-31 23:19:12",1638.8,2,candacedudleson
1248,16755921,"Natnael Yerga","2026-08-24 16:43:22",1638.3,2,natnaelyerga
1249,16773098,Apa,"2026-09-03 02:15:16",1637.9,2,yasso1
1250,16682867,sneaky6767,"2026-08-28 13:03:35",1636.5,2,sneaky6767
1251,16759250,"Harsh Jain","2026-08-28 06:55:29",1636.3,2,harshjain123
1252,16672202,HealthStone,"2026-08-29 21:04:07",1636.0,2,healthstone
1253,16786102,"Anay Garodia","2026-09-03 15:48:18",1636.0,2,anaygarodia
1254,16727214,"Jaivardhan Raahi","2026-09-02 08:50:18",1635.9,2,jaivardhanraahi
1255,16762302,OxFFFs,"2026-08-24 13:49:44",1635.9,1,oxfffs
1256,16709115,"PARK HYUNSIK","2026-08-26 01:51:31",1635.5,2,hyunsikpark
1257,16626272,"ömer kiraz","2026-08-29 19:24:10",1633.6,2,merkiraz
1258,16780995,"Silver Surfer","2026-08-29 06:37:04",1633.5,2,hausch11
1259,16728084,iwance,"2026-08-24 12:23:07",1632.7,2,iwance
1260,16753125,"Rudransh Singh Rathore","2026-08-26 03:10:23",1632.3,2,rudranshsinghrathore
1261,16641982,ZotAZaw3,"2026-08-28 09:43:47",1632.0,2,zotazaw3
1262,16766941,"S Kim","2026-08-31 16:22:19",1631.8,2,sunnyk92
1263,16743656,Deskbo,"2026-08-26 16:14:12",1631.4,2,deskbo
1264,16638557,"Araik Tamazian","2026-09-03 07:11:00",1631.0,2,atamazian
1265,16765834,Oakzen,"2026-08-31 12:25:21",1630.8,2,gyx517120273
1266,16659771,DieByTheSword,"2026-09-03 06:33:41",1630.8,2,przemysawstroiws
1267,16660988,"AI After Hours","2026-09-01 16:43:31",1629.7,2,"akshaythammana,mmehersaipreetam"
1268,16676762,"Tomas Escobar Rivera","2026-08-27 23:25:05",1629.6,2,tomasescobarrivera
1269,16623199,"Jesse Ferguson","2026-08-31 15:33:09",1629.5,2,jesseferguson
1270,16632516,"Jiachen Li","2026-08-25 08:16:42",1628.5,2,llccqq624
1271,16715066,akahane,"2026-08-30 00:31:26",1627.9,2,shuheiakahane
1272,16675777,"Ml BOY","2026-09-03 16:19:28",1627.6,2,mlboy1
1273,16744503,"Jun AKita","2026-08-26 13:20:13",1626.5,2,junakita
1274,16656312,"retiring to farm","2026-08-23 17:04:44",1626.0,2,"avnermlim,belati,hilariusjeremy,matthewpramana,nicholasarditirta"
1275,16748765,"A. R. SEKKAT","2026-08-25 20:36:41",1625.8,2,arsekkat
1276,16770998,ket,"2026-08-31 22:14:53",1624.1,2,kentken
1277,16627472,CloverFarm,"2026-09-02 07:48:13",1623.7,2,ljs2546
1278,16768702,"Crop It Like It's Hot","2026-09-03 08:37:35",1623.3,2,"davidben10,rachel79"
1279,16760656,CharTFboy,"2026-08-24 09:19:37",1623.3,2,chartfboy
1280,16778334,"Onkar Belure","2026-09-01 00:20:13",1623.2,2,onkarbelure
1281,16728076,uuu,"2026-08-24 10:02:45",1622.3,2,vovafinogenov
1282,16684994,"Katasonov Evgeny","2026-08-30 01:39:34",1621.3,2,katasonoveugene
1283,16700771,"Disuru Coba Ama Jaki","2026-08-31 09:50:50",1621.2,2,reiiihel
1284,16639746,"Kyle Wang","2026-09-01 02:17:00",1620.8,2,ky1ewan9
1285,16666468,"J Penman","2026-08-29 11:53:02",1620.3,2,jpenman
1286,16688450,SpiralTip,"2026-09-03 06:53:43",1620.3,2,spiraltip
1287,16784611,sardarkhanyadav,"2026-08-28 16:45:33",1620.2,2,sardarkhanyadav
1288,16764738,Lucasty,"2026-08-25 07:04:36",1620.1,2,lucaswty
1289,16671412,Xman,"2026-09-02 13:44:22",1620.1,2,xuanzhang001
1290,16632327,midnq,"2026-08-25 18:36:32",1620.1,2,midnqly
1291,16633132,"Kaggledew Valley","2026-08-25 16:39:59",1620.0,2,yanzhou06
1292,16641884,Blacklions.,"2026-08-26 14:05:59",1619.7,2,blacklions
1293,16771010,42X,"2026-08-28 15:45:11",1619.7,2,infcyx
1294,16759508,george-nigmatulin,"2026-09-01 08:28:06",1619.2,2,georgenigmatulin
1295,16685548,"Erfan Eshratifar","2026-09-03 17:50:20",1618.8,2,erfaneshrati
1296,16670883,G*Sim,"2026-08-28 07:55:59",1618.6,2,guillaumesimiand
1297,16742267,chandora,"2026-09-02 11:20:41",1618.0,2,chandora
1298,16758279,"GO HIROSHIMA 2","2026-08-29 02:51:47",1617.6,2,gohiroshima2
1299,16666195,"Yihan Guo","2026-08-28 08:44:06",1617.5,2,yihanguo
1300,16782193,nal_nh906,"2026-09-02 01:42:32",1616.7,2,hhan09
1301,16701768,darasty,"2026-09-03 10:44:05",1616.1,2,darasty
1302,16752733,zjukop1,"2026-08-25 03:29:28",1616.1,2,zjukop1
1303,16685450,Nadeem,"2026-08-25 09:21:14",1616.1,2,nadeembinshajahan
1304,16762139,AltriaE,"2026-08-25 15:27:52",1616.0,2,altriae
1305,16667147,"Daksh Bhalala","2026-08-26 06:41:04",1615.9,2,dakshbhalala
1306,16674948,habe.sq,"2026-08-26 11:48:32",1615.6,2,habesq
1307,16738626,李BCDEFGA,"2026-08-25 06:55:39",1615.4,2,bcdefga
1308,16748647,"Adar Cohen","2026-08-24 21:27:43",1615.4,2,adarcohen
1309,16733839,"Fabian Ruiz","2026-09-01 15:26:07",1614.6,2,fabianruiz3
1310,16698340,"Yanxi Jiang","2026-08-26 03:24:55",1614.5,2,yanxijiang
1311,16724298,Orig_lab,"2026-08-23 18:39:17",1614.1,2,chengxixixi
1312,16679389,"JOMIN URK21CS1077","2026-09-03 05:59:12",1613.7,2,jominurk21cs1077
1313,16758767,"Mikhail Karchevskiy","2026-09-03 19:41:50",1613.3,2,suvalex
1314,16748907,EdwardHwang@123,"2026-08-24 15:32:00",1613.2,2,edwardhwang123
1315,16744837,JuliaGastellu,"2026-08-29 17:55:01",1613.1,2,juliagastellu
1316,16674451,NycteacoBa,"2026-08-28 23:49:23",1613.0,2,nycteaowl
1317,16753194,"Saicharan Ramineni","2026-08-26 19:33:02",1612.7,2,godlydonuts
1318,16676455,"Sarthak Sharma ","2026-08-29 20:41:53",1612.6,2,sarthaksharma14
1319,16732129,"payne yam","2026-09-02 01:23:13",1610.7,2,payneyam
1320,16626814,"Vu Tran Hoang","2026-08-27 09:46:58",1610.7,2,hoangvux
1321,16749257,rsraki,"2026-09-01 13:56:02",1610.7,2,rsraki
1322,16755244,SZU蓝心,"2026-09-01 11:50:45",1609.9,2,jiazhanliu
1323,16760569,"Otter Vibe","2026-09-03 10:27:48",1609.6,2,gyuminsong
1324,16732586,Juniex,"2026-08-29 00:11:02",1609.5,2,juniex
1325,16661325,"Max Fofanov","2026-08-26 14:28:28",1609.5,2,maxfofanov
1326,16768676,Doit,"2026-08-25 02:09:47",1608.6,1,aifccnb
1327,16746632,tingyu516,"2026-08-24 06:05:33",1608.5,2,tingyu516
1328,16621165,"xisheng feng","2026-09-02 04:40:18",1608.2,2,xishengfeng
1329,16796980,ChenyuBaii,"2026-09-01 21:22:16",1608.2,2,chenyubaii
1330,16664537,"Lenin Goud","2026-08-27 01:07:37",1607.9,2,leningoud
1331,16659419,"Chahat Mehra","2026-08-31 12:35:51",1607.7,2,chahatmehra
1332,16691247,"Aneesh Rao","2026-08-27 17:11:07",1607.6,2,sidrao2006
1333,16692443,xmkevin2004,"2026-08-30 02:44:13",1606.6,2,xmkevin2004
1334,16733708,RyanHo,"2026-08-29 03:59:12",1606.1,2,ryanrx
1335,16738279,zhangshuosc,"2026-08-26 05:11:57",1604.9,2,zhangshuosc
1336,16630516,"Seb (allegedly)","2026-09-02 11:38:59",1604.8,2,sebmallia
1337,16668748,"Harrison Interactive","2026-09-03 18:57:30",1604.6,2,nosiru
1338,16639507,Homii_N,"2026-08-24 21:14:01",1604.6,2,homeshwarrao
1339,16692744,"VAIBHAV RASTOGI 90","2026-08-29 19:13:31",1604.1,2,vaibhavrastogi90
1340,16654526,"Jin Niu","2026-08-26 18:25:33",1603.6,2,gufanmingmie
1341,16704603,Tmaxxer,"2026-08-28 14:45:38",1603.5,2,tmaxxer
1342,16761788,"Corenthin Buffard","2026-08-26 13:16:28",1603.4,2,cbuffard
1343,16670569,Ezzzzzekki,"2026-08-27 16:49:31",1603.3,2,abdullahelzeki
1344,16676739,"Jonathan Zheng Jiahao","2026-08-28 03:22:42",1602.4,2,jonathanzhengjiahao
1345,16747982,"Affriza Wildan Fauzan","2026-09-03 01:30:27",1602.3,2,affrizawildanfauzan
1346,16687294,"Madiyar Khamzanov","2026-08-29 20:07:26",1602.0,2,mkhamzanov
1347,16761019,"yiwen hou","2026-08-25 14:48:43",1601.9,2,hevenhina
1348,16710546,"Russlan Ramdowar","2026-08-28 03:27:30",1601.6,2,russlan
1349,16635504,"Datta Dhebe","2026-08-30 01:52:44",1601.2,2,dattadhebe
1350,16665753,"Mansour A. S. Ataa","2026-08-26 10:28:34",1600.9,2,profmansoor
1351,16639771,"DK Armada","2026-08-30 14:43:29",1600.3,2,dkarmada
1352,16633100,"Emile Andrieu","2026-08-27 15:36:35",1600.2,2,emileandrieu
1353,16621515,"Alexander Gremyakov","2026-08-31 21:09:58",1600.0,2,alexandergremyakov
1354,16741826,StackKnight,"2026-08-28 02:12:12",1598.9,2,stackknight
1355,16682843,underline12311,"2026-09-03 13:17:45",1598.4,2,underline12311
1356,16660492,"Deven Bagul","2026-08-29 11:56:30",1598.1,2,devenbagul
1357,16689741,shinamonmon,"2026-08-24 03:05:45",1597.5,2,shinamonmon
1358,16770927,kaptaan45,"2026-08-28 08:06:32",1597.4,2,kaptaan45
1359,16760509,"gnanadeepika karanam","2026-08-29 03:35:25",1596.1,2,gnanadeepikakaranam
1360,16754974,BurntPotato,"2026-08-25 08:25:24",1596.0,2,burntpotato
1361,16706523,"Aussie lover","2026-08-30 21:08:39",1594.5,2,aussielover
1362,16682753,"Cam-Luan Truong","2026-08-28 04:28:48",1594.3,2,luantruong
1363,16669191,"Mohammed Nomaan","2026-08-28 18:14:25",1594.2,2,nomaanz
1364,16807054,"JSU xiaopoche","2026-09-03 06:35:02",1594.0,1,xhmuvw
1365,16662819,THeLAB,"2026-08-17 18:55:16",1592.7,2,feuorme
1366,16732433,syuuuuu,"2026-09-03 08:09:17",1591.8,2,syuuuuukun
1367,16796235,"Keside Onyeocha","2026-08-31 20:04:15",1591.2,2,kesideonyeocha
1368,16742825,"Ritwik Raha","2026-08-27 20:20:34",1590.7,2,ritzraha
1369,16631115,prvsiyan,"2026-09-03 09:26:33",1590.3,2,prvsiyan
1370,16672456,hangglider5,"2026-08-26 08:39:29",1590.1,2,hangglider5
1371,16670999,Maksonch1k,"2026-08-28 23:01:42",1589.7,2,maksonch1k
1372,16770299,"أحمد فهد الربيش","2026-08-25 09:55:13",1588.5,2,ghr111
1373,16752082,"Tian hao Qing Nano7ko","2026-08-25 05:25:19",1588.4,2,tianhaoqingnano7ko
1374,16626732,islet,"2026-09-03 08:30:33",1588.3,2,kojimar
1375,16774410,"Rishabh Roy","2026-08-26 09:01:38",1588.0,1,rishabhr0y
1376,16753515,"Yosif EL-Rammaal","2026-08-25 16:57:09",1587.3,2,yosifelrammaal
1377,16634519,"Darshan Makwana","2026-08-24 04:10:09",1586.8,2,ellipticaloranges
1378,16632214,roomer,"2026-08-29 08:47:48",1585.9,2,"matsuphy,mqme526,yasunamiura"
1379,16693663,"YoungCheol Son","2026-08-27 00:51:34",1585.6,2,sonyc5720
1380,16770055,"san yin26","2026-09-03 06:49:29",1585.0,2,"amadeusan,sanyin26"
1381,16730705,chris,"2026-09-03 15:19:31",1584.2,2,chris62
1382,16627799,"navazsh fathi","2026-08-26 17:10:17",1584.0,2,navazshfathi
1383,16720056,"Heads or Tails","2026-08-29 15:06:32",1584.0,2,headsortails
1384,16735341,Ryui68925,"2026-08-24 16:22:30",1583.4,2,ryui68925
1385,16684401,WQAAAA,"2026-09-03 02:09:35",1583.4,2,wqaaaa
1386,16767625,"Saurabh Yadav","2026-08-24 17:56:22",1583.1,1,saurabhyadav1305
1387,16668071,"Ali Eren Oğuztaş","2026-08-31 19:52:03",1583.1,2,alierenouzta
1388,16791369,dataix,"2026-09-02 21:54:55",1581.9,2,codymachody
1389,16689274,Anyeson,"2026-08-30 09:24:43",1581.1,2,anyeson
1390,16655083,ktyser,"2026-08-22 21:44:20",1580.6,2,keithtyser
1391,16665337,BHackers,"2026-08-26 17:13:11",1579.3,2,clarencepagaduan
1392,16706576,王一凡,"2026-08-20 02:24:40",1578.7,2,"liuziyang1016,mikakohinata68"
1393,16763274,vinceybb,"2026-09-03 04:11:33",1578.0,2,vinceybb
1394,16703045,ReCurSiON,"2026-08-14 14:14:52",1577.8,2,ashok205
1395,16771337,titako0000,"2026-09-01 15:15:47",1577.7,2,titako0000
1396,16764459,chaojiwudiwujie,"2026-09-03 15:38:28",1577.0,2,chaojiwudiwujie
1397,16634153,AnpAn_Men,"2026-08-29 19:47:31",1575.3,2,anpanmen
1398,16777894,"Matthew Neba","2026-08-31 15:59:03",1574.1,2,matthewneba
1399,16734199,Iliamna,"2026-09-02 03:11:56",1573.9,2,decotoj
1400,16748000,"Rohit Raj Singh","2026-09-03 09:38:10",1573.7,2,rohitrajsingh555
1401,16691572,"Lord Momo","2026-08-23 11:54:53",1573.4,2,stevenleehans
1402,16701633,"Jacob Davis","2026-08-23 15:06:50",1573.3,2,jacobtdavis
1403,16672709,"RS Turley","2026-08-28 22:21:12",1572.6,2,rturley
1404,16734435,"Jai Kamal","2026-09-03 18:56:02",1572.1,2,jtheyogi
1405,16765313,Hosuke,"2026-09-01 04:19:31",1571.9,1,hosuke
1406,16655704,heinado,"2026-08-25 13:29:15",1571.9,2,heinado
1407,16727404,Yichi,"2026-08-27 16:06:01",1571.3,2,yichi02
1408,16655255,MalelizarazoP,"2026-08-26 13:34:53",1571.1,2,malelizarazop
1409,16770979,"Paulo Martins","2026-08-30 05:28:35",1570.9,2,paulomartins87
1410,16634803,hongzhouzhou,"2026-09-03 19:47:12",1570.8,2,afterrain42
1411,16768047,アメリカ農業研究会,"2026-08-25 17:19:10",1570.6,2,flnkhome
1412,16621497,"Victor @ Tufa Labs","2026-08-26 20:41:50",1569.8,2,vmerckle
1413,16624571,"Baidalin Adilzhan [dsml.kz]","2026-08-25 08:52:17",1568.6,2,baidalinadilzhan
1414,16781550,Lumberjacks,"2026-09-03 17:51:08",1568.5,2,jamesmcgarryiv
1415,16769082,"Little Xi","2026-08-26 03:31:32",1568.1,2,littlexi0
1416,16803032,"varshitha kolupuri","2026-09-03 17:35:44",1567.4,2,varshithakolupuri
1417,16727182,FinalSunFlower,"2026-08-26 12:57:56",1567.3,2,finalsunflower
1418,16666393,saikyo,"2026-08-22 16:09:23",1566.5,2,kyosaikyo
1419,16735066,"Saber #2","2026-09-03 15:40:58",1565.4,2,yzheng21
1420,16733932,"Jasper Turnidge","2026-08-24 06:36:23",1565.2,2,jasperturnidge
1421,16764206,yanjixiang,"2026-08-25 11:37:34",1564.8,2,yanjixiang
1422,16661304,"Jonathan Roy","2026-09-03 17:51:35",1564.6,2,jonathanroy7
1423,16757320,Jingxiang,"2026-08-28 09:15:03",1563.7,2,jingxiango
1424,16724228,LSS0334,"2026-08-26 00:15:54",1562.9,2,lss0334
1425,16740392,"Amey Thakur","2026-08-25 12:01:41",1562.6,2,ameythakur20
1426,16716549,notoverkil,"2026-08-28 08:16:38",1562.1,2,notoverkil
1427,16633445,Wal8800,"2026-08-26 05:25:48",1561.8,2,wal8800
1428,16708965,"Witold Dziurdz","2026-08-23 16:33:47",1561.6,2,witolddziurdz
1429,16732446,"Nuri DUDAK","2026-08-29 09:00:59",1560.1,2,nuridudak
1430,16660220,tomo11111,"2026-09-02 14:04:04",1559.8,2,tomo11111
1431,16729225,"Aayush Sigdel","2026-09-03 15:47:50",1559.8,2,aayushsigdel
1432,16623459,"Peng Wang","2026-08-24 03:17:52",1559.5,2,pengwang91
1433,16654511,"Syed Shayan Ali Shah","2026-08-27 14:26:19",1558.2,2,dsshayan
1434,16739925,nofreewill42,"2026-08-24 06:41:31",1558.0,2,nofreewill
1435,16800775,SunSeeker染汐,"2026-09-01 16:47:33",1557.9,2,sunseekerrx
1436,16732851,chenry2003,"2026-08-24 02:27:53",1557.9,2,chenry2003
1437,16638804,"Anhad Mahajan","2026-08-26 12:44:36",1557.5,2,anhadmahajan06
1438,16802775," SonSheungmin","2026-09-03 06:55:03",1557.4,2,sonsheungmin
1439,16706227,"Wise Fancy","2026-08-24 06:35:55",1557.2,2,wisefancy
1440,16745499,"lurs lurs","2026-08-29 02:02:15",1556.7,2,lurslurs
1441,16744914,"El Mehdi EL JAIR","2026-08-25 10:47:01",1556.1,2,elmehdieljair
1442,16664002,"Guilherme Zanini de Sá","2026-09-03 11:28:42",1555.8,2,guilhermezaninides
1443,16661701,premjampuram,"2026-08-20 18:36:21",1555.0,2,"aasthasinha9,anji2705,premjampuram,sheetallodhi"
1444,16814417,"Minh Son Pham","2026-09-03 14:44:01",1554.6,2,paramizodicrominique
1445,16667020,SCLim2022080004,"2026-09-03 15:51:21",1554.5,2,sclim2022080004
1446,16763437,"⸻AgentZZ ⸻","2026-08-23 20:47:44",1552.8,1,agentzz
1447,16671659,Jiang,"2026-08-28 05:29:29",1552.8,2,jncq2006
1448,16795086,Leroll,"2026-09-01 01:54:12",1552.6,2,leroll
1449,16791549,"Eugenio Schiavoni","2026-08-31 19:14:40",1552.6,2,eugeniokukes
1450,16764545,ArX,"2026-08-24 09:44:45",1552.5,2,arx1993
1451,16700846,"Vaibhav Patel","2026-09-03 18:58:17",1552.3,2,vaibhavpatel
1452,16682353,"counter puncher","2026-08-27 19:00:05",1552.0,2,ahmadabdoumalickdiop
1453,16723991,"James Holland","2026-08-17 01:40:17",1551.1,2,jkhollandjr
1454,16674310,"Ayaz Ahmed Kazi","2026-08-29 18:49:13",1550.7,2,ayazahmedkazi
1455,16740404,BarrelAged,"2026-08-31 03:14:48",1550.4,2,johnhosack
1456,16623736,Garigariyong,"2026-09-01 04:31:17",1549.7,2,garigariyong
1457,16657395,"Uchechukwu Ajuzieogu","2026-09-03 14:10:11",1549.7,2,uchechukwuajuzieogu
1458,16702275,Joyal,"2026-08-31 15:54:17",1549.3,2,joyalseejo
1459,16688907,青烟,"2026-08-24 12:39:28",1549.0,2,"imagine4391,mortal4416"
1460,16769028,"Rishabh Yadav","2026-09-02 08:49:36",1548.3,2,riishabhhh
1461,16630323,kaggricultureomnidimensionalut,"2026-08-28 10:51:28",1548.0,2,kumarandatascientist
1462,16741720,MarKoz,"2026-09-03 07:18:49",1545.5,2,sirgauda
1463,16759705,2nod,"2026-08-23 03:42:04",1545.2,2,tsunoten
1464,16794205,"kiwi apple","2026-09-01 18:56:25",1545.0,2,kiwiapple
1465,16762195,eliasruntime,"2026-08-31 22:34:30",1544.9,2,eliasruntime
1466,16759402,Capitaalgain,"2026-08-25 05:11:47",1543.9,2,capitaalgain
1467,16693431,Jonewang,"2026-08-30 06:38:15",1543.4,2,jone520
1468,16691154,UnknownRobi,"2026-08-31 22:50:27",1543.1,2,canrobichaud
1469,16630711,"Aleks Lviv","2026-08-30 11:46:50",1542.2,2,alekslviv
1470,16757123,"Sripad Modali","2026-08-25 11:28:18",1541.2,2,sripadmodali
1471,16706185,"Bab Kek","2026-08-25 21:04:53",1540.8,2,babkek
1472,16622937,"Sheep 🐑","2026-08-20 03:02:38",1540.2,2,kabilrh
1473,16727784,Baen,"2026-08-24 06:44:33",1540.2,2,cairh22
1474,16668260,"Yangle Ma","2026-08-30 04:29:01",1540.1,2,yanglema
1475,16686918,JustinLee,"2026-09-03 20:14:16",1540.1,2,justin2061
1476,16673328,"Preetham Prasanna","2026-09-03 11:01:44",1540.0,2,preethamprasanna
1477,16758817,Ruwawa,"2026-08-30 18:23:19",1539.9,2,ruwawa
