Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
1600,16707561,"Nick Rom111","2026-08-27 09:24:56",1494.9,2,nickrom111
1601,16652175,"Lucas Boesen","2026-08-21 09:37:46",1494.5,2,lucasboesen
1602,16685626,"Livingstone Selassie","2026-08-16 00:26:50",1494.3,2,"hackerx019,livingstoneselassie"
1603,16740103,Adjakou,"2026-08-24 07:31:02",1494.1,2,adjakou
1604,16779451,kibuna,"2026-08-27 12:00:58",1493.9,2,kibuna
1605,16738895,SangGold,"2026-08-18 15:48:23",1493.8,1,sanggold
1606,16656340,InfiHeart,"2026-08-17 10:02:11",1493.4,1,infiheart
1607,16663313,onlysmrtsumx,"2026-08-12 01:29:30",1493.2,2,onlysmrtsumx
1608,16732552,RyutoKeshi,"2026-08-26 17:38:36",1492.5,2,ryutokeshi
1609,16774141,Evelyn3976,"2026-08-27 11:55:33",1492.2,2,evelyn3976
1610,16748187,"Violet Notes","2026-08-26 05:23:21",1491.9,2,dominicjamil
1611,16713543,"Rustam Bazarbayev","2026-08-27 14:20:01",1491.8,2,rustambazarbayev
1612,16632788,"Bright O.H.","2026-08-23 03:45:36",1491.8,2,brightoh
1613,16753710,tax_free,"2026-08-25 03:16:23",1491.4,2,taxfreepython
1614,16766840,"Andrey ","2026-08-24 14:27:38",1491.0,1,anti1111
1615,16728492,ほのぼの牧場,"2026-08-27 12:39:02",1491.0,2,masatoshitaniguchi
1616,16741321,"S. B.","2026-08-27 13:00:59",1491.0,2,aughra
1617,16690763,chungkuangwen,"2026-08-19 20:27:55",1490.7,2,chungkuangwen
1618,16689447,"Ivan Berrutto","2026-08-13 04:14:38",1490.5,2,ivanberrutto
1619,16636909,"wking edewd","2026-08-21 11:21:57",1490.5,1,wkingedewd
1620,16623836,awarse,"2026-08-14 06:00:45",1490.0,2,awarse
1621,16634650,UnfriendlyAI,"2026-08-24 11:44:47",1489.6,2,unfriendlyai
1622,16762208,majorSeaweed,"2026-08-26 06:40:14",1488.8,2,sorcererbi
1623,16727110,yemaoye,"2026-08-19 04:43:49",1488.5,2,yemaoye
1624,16650372,Greed,"2026-08-12 17:18:47",1487.7,2,greedshen
1625,16721688,"Hi Im Ryo","2026-08-25 13:09:31",1487.2,2,loto610
1626,16663969,"Aarush Kute","2026-08-19 22:06:48",1486.7,2,aarushkute
1627,16711910,"Artem Zapara","2026-08-18 16:48:51",1486.7,2,artemzapara
1628,16709462,"KK #2","2026-08-14 09:06:37",1486.7,2,kk2909
1629,16630713,"Grzegorz Sionkowski","2026-08-16 16:31:57",1486.4,2,sionek
1630,16623643,LiXingtao,"2026-08-15 07:08:17",1486.3,2,lixingtao123
1631,16773607,sky1,"2026-08-27 13:32:35",1486.1,2,skyk1jn
1632,16659670,MeeMee,"2026-08-24 15:05:32",1486.0,2,yagi46
1633,16729828,spunkrock,"2026-08-16 20:08:06",1485.8,1,spunkrock
1634,16688368,"Lam Vo","2026-08-15 16:39:23",1485.6,2,nhatlam
1635,16770648,"Yoshitaka Nozaki","2026-08-26 00:38:06",1484.6,1,yoshitakanozaki
1636,16719090,CHSTO,"2026-08-16 23:43:52",1484.6,1,haotianqi
1637,16735125,mtskggle,"2026-08-22 04:50:43",1484.4,2,matsusakaggle
1638,16727745,auouer,"2026-08-16 08:20:31",1483.9,2,"auouer,guriken,hkamna,insightfulthinking"
1639,16770715,"Vicens Gaitan","2026-08-25 12:13:25",1483.6,1,vicensgaitan
1640,16743737,"Joanna C.","2026-08-20 23:07:09",1483.3,2,joannaciesielski
1641,16699586,"Linda Liu","2026-08-27 05:38:50",1483.3,2,lpoint
1642,16750317,"ELhamdaoui AM","2026-08-25 17:31:03",1482.9,2,elhamdaouiabdelmajid
1643,16729227,Marjao,"2026-08-16 16:49:12",1482.6,2,muniburrehman2020
1644,16640552,"rupsa roy","2026-08-23 14:03:40",1482.3,2,rupsarroy
1645,16633222,maxingkong733,"2026-08-18 23:32:58",1481.9,2,maxingkong733
1646,16732428,"Darren Amadeus Martin","2026-08-19 00:48:02",1481.4,2,darrenamadeusmartin
1647,16640264,DhanaLakshmiMalla,"2026-08-21 09:38:58",1481.3,2,dhanalakshmimalla
1648,16740851,Zefirrr,"2026-08-27 06:15:50",1480.9,2,zefirrrr
1649,16711725,meatori-nu,"2026-08-16 19:28:03",1480.4,2,meatorinu
1650,16639796,rmizuta,"2026-08-26 10:48:45",1480.0,2,rmizuta
1651,16658290,rrishavrraj,"2026-08-22 11:00:34",1480.0,2,"rrishavrraj,shubhamkumar9812"
1652,16766905,Antigone_duckduck,"2026-08-24 16:38:37",1479.4,2,antigonexzh
1653,16726915,"인공저능연구소( Artificial Idiocy Lab )","2026-08-17 23:48:58",1479.3,2,megayak
1654,16695691,neural-canvas,"2026-08-12 20:46:37",1479.2,2,mrsanap
1655,16695229,X1a0Ch3n,"2026-08-12 18:04:39",1479.1,2,xiaochen20236673
1656,16682753,"Cam-Luan Truong","2026-08-21 02:57:24",1479.0,2,luantruong
1657,16668071,"Ali Eren Oğuztaş","2026-08-26 22:11:17",1478.9,2,alierenouzta
1658,16740419,IamDiganta.7,"2026-08-26 23:03:50",1478.8,2,iamdiganta7
1659,16630315,janson,"2026-08-19 10:54:37",1478.5,2,johnjanson
1660,16661575,skw1990,"2026-08-27 06:49:03",1478.5,2,skw1990
1661,16624047,GUOHAOYANG,"2026-08-12 22:23:02",1478.4,2,pkuszboi
1662,16731243,"[Deleted] dab36be1-9992-4710-95f4-39a9f7a2cd3c","2026-08-24 15:13:27",1477.9,2,del=fd92954ed0c92f1a
1663,16770282,colt,"2026-08-25 09:55:29",1477.9,1,xiaomaguo
1664,16625611,"Karl Smile","2026-08-26 10:44:48",1477.8,2,karlsmile
1665,16688217,"The Grower","2026-08-20 10:16:41",1477.7,2,vigneshsankar1962
1666,16747273,ra1nac1d,"2026-08-22 19:00:23",1477.6,2,ra1nac1d
1667,16768647,vaultguard,"2026-08-26 22:16:59",1477.4,2,vaultguard
1668,16700204,"ZHOU HONGYI","2026-08-21 12:47:28",1477.3,2,zhouhyz
1669,16766796,panda__MB__maximus,"2026-08-25 12:54:58",1477.0,1,tanishmohokar09
1670,16660281,"xiy lin","2026-08-27 13:15:15",1476.8,2,xiylin
1671,16747161,wqlun06,"2026-08-20 08:02:11",1476.7,2,wqlun06
1672,16693962,"Changyuan Chen","2026-08-17 14:18:21",1476.7,2,changyuanchenmit
1673,16765065,"Rohith T R","2026-08-26 13:28:38",1476.5,2,rohithtrgod
1674,16633950,"Matt Motoki","2026-08-24 16:38:14",1476.4,2,mmotoki
1675,16766640,watana,"2026-08-26 23:12:20",1475.8,2,yukiwat
1676,16700737,HechtJP,"2026-08-13 11:12:06",1475.7,2,hechtjp
1677,16725410,LE4VES,"2026-08-19 00:49:26",1475.2,2,le4ves
1678,16630548,"YJ Wee 2807","2026-08-27 05:37:32",1474.9,2,yjwee2807
1679,16712888,Vux,"2026-08-20 14:32:16",1474.8,2,weiyu85
1680,16663929,"Erman Man","2026-08-18 03:47:58",1474.8,2,ermanman
1681,16670948,wally0593,"2026-08-24 06:31:11",1474.8,2,wally0593
1682,16664836,"Adnan Zaman","2026-08-27 13:57:50",1474.7,2,adnanzamanniloy
1683,16734551,"junseok lee","2026-08-27 03:49:27",1474.6,2,jaslee2
1684,16663759,🔥🦫📿🗽,"2026-08-26 06:37:41",1474.3,2,datafad
1685,16660250,Moshel,"2026-08-24 12:36:19",1474.1,2,moshel
1686,16623753,HZM,"2026-08-21 07:14:11",1474.0,2,leehann
1687,16693557,"Ifeoluwa Adewumi","2026-08-19 17:00:37",1473.4,2,ifeadewumi
1688,16675780,susutem,"2026-08-21 04:03:32",1473.0,2,susutem
1689,16748524,TongY26,"2026-08-21 08:33:16",1472.9,2,tongy26
1690,16770832,"Harish Yadav","2026-08-27 06:18:09",1472.8,2,harishyadav0506
1691,16664761,"Udit Jain #2","2026-08-19 14:15:29",1472.7,2,iamudit
1692,16707303,meTeam,"2026-08-23 15:01:49",1472.6,2,aaronzribi
1693,16725354,"Swaroop piduguralla","2026-08-19 14:23:28",1472.2,2,pnsaimanitejaswaroop
1694,16689881,"yuki #2","2026-08-26 13:21:37",1472.2,2,hosikusa
1695,16666054,Ani,"2026-08-24 17:07:50",1472.0,2,anirudhk333
1696,16624651,"Zihao Zeng","2026-08-21 11:58:35",1471.7,2,zihaozeng0021
1697,16726948,Stitch,"2026-08-22 05:35:47",1471.6,2,mitsuaccessjam
1698,16626272,"ömer kiraz","2026-08-27 13:43:13",1471.5,2,merkiraz
1699,16668049,"Masayoshi Kurihara","2026-08-14 06:20:21",1470.7,2,masayoshikurihara
1700,16740405,ibyyue,"2026-08-19 03:10:21",1470.3,1,ibyyue
1701,16770952,"Satyajeet Kumar","2026-08-25 20:42:40",1470.3,2,m4rcuseryx
1702,16770149,rikutokuwayama,"2026-08-27 10:40:56",1470.0,2,rikutokuwayama
1703,16675351,-Beterraba,"2026-08-26 12:14:28",1470.0,2,"afonsoo,miguelottoni"
1704,16655559,"Fajri Yanuar Shiddiq Juanda","2026-08-13 01:40:20",1469.9,2,fajriyanuar
1705,16623749,Tejas,"2026-08-17 09:52:29",1469.5,2,tejuuss
1706,16651052,lty,"2026-08-18 02:33:01",1469.3,2,linwei9
1707,16625219,MJVinay,"2026-08-21 09:37:02",1468.1,2,mallajayanthvinay
1708,16756399,"old Ryne Mac had a farm","2026-08-21 19:44:11",1467.9,1,rynemac
1709,16739537,"Bina Salama","2026-08-26 01:08:17",1467.9,2,binasalama
1710,16714059,Yentür,"2026-08-12 18:47:44",1467.9,1,meryentr
1711,16765668,shun_johnny,"2026-08-24 23:21:49",1467.7,2,shunjohnny
1712,16623791,rakumo,"2026-08-19 23:46:04",1467.5,2,sirakumo
1713,16693272,ush,"2026-08-16 12:44:31",1467.4,2,kusuha
1714,16730903,noynkmr,"2026-08-25 05:47:01",1467.0,1,noynkmr
1715,16627796,tizawa3,"2026-08-19 00:28:23",1467.0,2,tizawa
1716,16736670,"Mark Astrid","2026-08-26 05:43:24",1466.7,2,markastrid
1717,16763418,overwhelmer,"2026-08-25 08:22:55",1466.0,2,overwhelmer
1718,16632841,AGG,"2026-08-27 08:08:16",1465.2,2,aleixgim
1719,16663694,"Dimitri ZABRE","2026-08-12 21:00:12",1464.8,2,dimitrizabre
1720,16649108,"Steve AVOMO","2026-08-17 03:12:41",1464.6,2,aurelsteve77
1721,16639230,Rylan,"2026-08-15 13:15:45",1464.3,2,"liuruihan333,wangxiaodundun"
1722,16726870,"Svanik Kolli","2026-08-16 00:11:14",1464.3,1,svanikkolli
1723,16740700,"Vyas Senthilkumar","2026-08-19 04:26:42",1463.8,2,vyassenthilkumar
1724,16759037,Yuyannnn,"2026-08-26 15:47:52",1463.8,2,yuyannnn
1725,16761849,viber3221,"2026-08-24 13:38:59",1463.7,2,viber3221
1726,16766982,"Sir Dona ","2026-08-25 15:54:46",1463.5,2,sirdona
1727,16639570,"Vishesh Banna","2026-08-25 04:24:34",1463.5,2,visheshbanna
1728,16769419,dylanaki,"2026-08-26 13:30:43",1462.9,2,dylanaki
1729,16732210,tanadai,"2026-08-17 11:12:51",1462.6,1,da0516
1730,16657728,"T Soo","2026-08-13 06:36:25",1462.4,1,ttgrcgrc
1731,16709501,Galaxantic,"2026-08-23 05:11:17",1462.4,2,neel21yt
1732,16751358,Cristiano,"2026-08-24 15:04:54",1462.3,2,zhuangbility
1733,16765526,"Kotala Kishan Reddy","2026-08-24 08:56:22",1462.3,1,kotalakishanreddy
1734,16633580,Vinymo,"2026-08-23 15:32:23",1462.1,2,vinymo
1735,16758709,dk07dk,"2026-08-26 08:45:35",1462.1,2,dk07dk
1736,16732462,"Aji Samudra","2026-08-24 09:05:21",1462.0,2,ajisamudra
1737,16673870,"Yuxiao Wang","2026-08-27 11:48:43",1461.9,2,yuxiaowangx
1738,16693976,rererenore,"2026-08-23 04:44:27",1461.7,2,rererenore
1739,16732754,ikeuchy,"2026-08-17 14:09:17",1461.4,1,ikeuchy
1740,16725242,chinchilla,"2026-08-19 10:53:07",1461.4,2,tgwstr
1741,16729484,"Sankalp Nagineni","2026-08-16 17:35:31",1461.2,2,sankalpnagineni
1742,16655567,Heisnotanimposter,"2026-08-25 00:47:27",1461.2,2,test013
1743,16751140,onick_man,"2026-08-26 02:23:47",1461.1,2,ftakahas
1744,16675063,Tian_Wang1210,"2026-08-27 12:52:30",1461.1,2,tianwang1210
1745,16750614,"Shivansh Chaudhary","2026-08-22 14:22:57",1460.6,2,shivanshchoo
1746,16743104,"Eduardo Rocha de Andrade","2026-08-27 12:00:32",1460.2,2,arc144
1747,16750843,jammings,"2026-08-25 14:15:33",1460.1,1,jammings
1748,16634654,unknown,"2026-08-13 02:11:22",1459.6,2,abdullahshafi2021
1749,16671133,Kazeneko,"2026-08-22 00:18:50",1459.6,2,kazeneko77
1750,16730288,matsurih,"2026-08-22 12:03:05",1459.3,1,matsurihime
1751,16624056,Raggriculture,"2026-08-12 16:29:15",1459.1,2,ravi123a321at
1752,16639979,naphthalene,"2026-08-16 03:59:49",1459.0,2,"aaa0342,leehyungjoon,minjek,trv449"
1753,16728135,sukirman,"2026-08-17 12:24:20",1458.9,1,rakbidb
1754,16673250,Prashant,"2026-08-12 05:06:08",1458.8,2,"kajalsinghrajpoot,prashantxo"
1755,16667839,Viet-Tien,"2026-08-22 19:46:21",1458.7,2,tiena2cva
1756,16726512,shash,"2026-08-15 19:41:18",1458.5,1,zshashz
1757,16621407,Kh0a,"2026-08-27 11:25:28",1458.0,1,llkh0a
1758,16772450,"Muneeba Badar","2026-08-25 21:19:13",1457.9,2,muneebabadar
1759,16738424,Yunioshi,"2026-08-25 05:29:01",1457.8,2,yunioshi
1760,16677832,"Maryam Tahir","2026-08-25 15:07:42",1457.4,2,maryamtahir09
1761,16634824,yuki16,"2026-08-27 02:55:04",1457.2,2,yuki16
1762,16727214,"Jaivardhan Raahi","2026-08-27 06:53:17",1456.6,2,jaivardhanraahi
1763,16663992,小陈同学,"2026-08-18 07:26:54",1456.3,1,czastu
1764,16669494,"Abdullah Razi","2026-08-20 17:41:24",1456.2,2,abdullahroninrazi
1765,16764850,"cy zhang","2026-08-27 11:08:45",1455.8,2,zcy20051117
1766,16651257,PursueML,"2026-08-20 14:19:46",1455.8,2,pursueml
1767,16778744,"Shunsuke Hayashi","2026-08-27 07:04:44",1455.5,1,shunsukehayashi1993
1768,16659328,"Muhammed Ashiq Abdul Khader","2026-08-26 06:32:42",1454.9,2,ashiqabdulkhader
1769,16663264,Adarsh,"2026-08-13 13:54:33",1454.5,2,madarshbb
1770,16666018,"H vv sathwik","2026-08-26 06:49:10",1454.4,2,hvvsathwik
1771,16751267,Guojun1,"2026-08-21 01:57:23",1453.8,1,guojun1
1772,16675344,Azelearn,"2026-08-27 13:32:45",1453.8,2,"androidss,keitookamoto"
1773,16774250,"C R Suthikshn Kumar","2026-08-26 08:22:03",1453.5,1,crsuthikshnkumar
1774,16662023,"Vikas Kumar","2026-08-26 16:42:14",1451.1,2,vikshit104
1775,16748330,Okan,"2026-08-21 11:15:17",1450.8,2,okanzkaya
1776,16622032,"Raunak Dey","2026-08-13 17:22:49",1450.7,2,raunakdey07
1777,16763120,"Shivam Singh #2","2026-08-23 16:56:35",1450.2,1,shivamsingh17072001
1778,16731751,"Nikita Pudovkin","2026-08-17 09:15:54",1449.3,1,nickpudovkin
1779,16689488,"Ming Fong","2026-08-27 01:41:31",1448.9,2,evilpegasus
1780,16717630,Amer,"2026-08-13 21:23:41",1448.5,2,amerhu
1781,16724533,"Yusei Ito","2026-08-22 19:18:19",1448.3,2,yuseiito
1782,16759864,exaucedossou,"2026-08-22 17:56:40",1448.2,2,exaucdossou
1783,16673013,TTT,"2026-08-27 06:40:10",1447.6,2,tadahiroasami
1784,16660601,"Rabbiya affan","2026-08-26 20:23:39",1447.6,2,rabbiyaaffan
1785,16770302,stardxx,"2026-08-26 02:21:35",1447.3,2,stardxx
1786,16662314,"Hanh Tran","2026-08-13 12:29:31",1447.2,1,honghanhhh
1787,16623806,黒田彩人,"2026-08-17 04:05:34",1447.0,2,ayato0705
1788,16629292,"Syed Saad Hasan Emad","2026-08-17 06:14:38",1447.0,1,syedsaadhasanemad
1789,16664334,"Satishvaran Ragu","2026-08-19 08:18:04",1446.8,2,satishvaranragu
1790,16690020,shantaitichu,"2026-08-17 09:40:30",1446.7,2,shantaitichu
1791,16714058,"Ahmet Erdem Pamuk","2026-08-12 18:59:18",1446.1,2,ahmeterdempamuk
1792,16758839,"Yusuf Murtaza","2026-08-23 04:08:43",1445.9,2,yusufmurtaza01
1793,16621687,ropeadope,"2026-08-25 10:36:05",1445.4,1,silkross
1794,16623020,Muhandro,"2026-08-20 16:29:57",1445.1,2,muhandro
1795,16722378,waticson,"2026-08-26 14:39:35",1445.0,2,yutodennou
1796,16699659,"Dimas Pasha Akrilian","2026-08-26 12:58:47",1444.1,2,dimaspashaakrilian
1797,16771010,42X,"2026-08-26 23:52:24",1443.8,2,infcyx
1798,16658803,"Rahul Jiwane","2026-08-21 06:19:57",1443.5,2,rahuljiwane
1799,16734450,"Ian Teigen","2026-08-18 00:04:38",1442.9,2,ianteigen
1800,16622820,"Sergey Nefedov","2026-08-25 10:52:44",1442.7,2,sergionefedov
1801,16663603,xsong2020,"2026-08-22 16:58:46",1442.2,2,xstargate
1802,16777961,qiwaki,"2026-08-27 08:12:31",1441.7,1,resonayu
1803,16625214,Malla,"2026-08-21 09:55:13",1441.5,2,mallaphalguni
1804,16678693,"Maher el Ouahabi","2026-08-23 20:10:55",1439.8,2,maherelouahabi
1805,16755808,"Van-Phuc Huynh","2026-08-22 10:43:46",1439.3,1,hvanphucs112
1806,16622198,"THUNDER THUNDER","2026-08-27 12:00:41",1439.0,2,thunderthunder
1807,16762837,Nagamatsur,"2026-08-24 13:10:56",1438.5,2,rihitonagamatsu
1808,16621735,VN-Orion,"2026-08-21 11:42:27",1437.7,2,fastthanh78
1809,16744658,Shree85,"2026-08-25 22:37:26",1437.4,2,shree85
1810,16753985,"Narenthira Balaji","2026-08-21 10:54:17",1437.4,1,narenthirabalaji
1811,16665196,"Pratham Jain","2026-08-26 20:56:51",1437.3,2,kindasomethin
1812,16722849,"Dhruv Bansal","2026-08-18 06:38:00",1437.2,1,dhruvb2028
1813,16661648,"Vân Nguyễn","2026-08-26 18:34:06",1436.4,2,vunnguyen
1814,16771080,"Ricky Shao","2026-08-27 05:15:17",1436.4,2,rickyshao
1815,16623988,"Charismatic Pizza Party🍕","2026-08-26 02:26:52",1436.3,2,debugendless
1816,16743741,Arooran,"2026-08-24 13:37:47",1436.0,2,arooransivakarunai
1817,16735238,DHKim0324,"2026-08-25 08:49:34",1435.8,2,dhkim0324
1818,16779171,Xunden,"2026-08-27 09:14:10",1435.1,1,xunden
1819,16673881,"Sebastian Johansson","2026-08-27 08:39:07",1432.9,2,sebbejohansson
1820,16661558,안녕하세요이세입니다잘부탁드립니다,"2026-08-27 11:43:40",1432.1,2,"moonswalk,municef1"
1821,16697249,"Sudharsana Rajasekaran","2026-08-13 06:25:58",1431.9,2,sudhan03
1822,16775076,hiros,"2026-08-27 04:31:17",1431.2,2,hiroshige1
1823,16727404,Yichi,"2026-08-27 05:19:40",1431.0,2,yichi02
1824,16709304,"Aleksey SCHUKIN","2026-08-24 07:38:45",1429.7,2,alekseyschukin
1825,16773559,"Abhishek Mahto","2026-08-26 06:40:07",1429.4,1,abhishek3115
1826,16691012,"Sanzhar Almasuly","2026-08-27 07:07:41",1429.1,2,sanzharalmasuly
1827,16716566,"Junliang Ye","2026-08-26 16:43:13",1428.6,2,junliangye
1828,16669643,"Athenix Kaggriculture","2026-08-24 18:23:54",1428.4,2,sdafdsfsdfgdsg
1829,16681744,team_fn,"2026-08-27 08:49:40",1428.3,2,fjklmn
1830,16632493,"oni chan arigato","2026-08-24 18:57:36",1428.2,2,nabidnur
1831,16775803,Robson,"2026-08-26 16:55:17",1427.7,1,robsonsan
1832,16653199,Koba,"2026-08-26 21:43:41",1426.9,2,zone0906
1833,16728460,oh-Artistburger-AHA-TastyMeat!,"2026-08-16 11:54:46",1426.8,1,akikukeo1
1834,16753646,J,"2026-08-24 03:33:01",1426.5,2,junlinliunv
1835,16728996,autowin,"2026-08-27 12:48:36",1426.4,2,atharvjairath
1836,16769866,"Suzuki Riki","2026-08-25 12:11:09",1425.2,2,suzukiriki
1837,16697024,"Jiri Prudky","2026-08-20 20:58:26",1425.1,2,jiprud
1838,16657857,hust_xll,"2026-08-12 05:38:12",1424.8,2,hustxll
1839,16667052,"Dandan Li","2026-08-15 18:07:17",1424.8,2,clcll532x
1840,16661423,"Rishavendra Sharma","2026-08-24 13:45:32",1424.2,2,rishavendrasharma
1841,16654752,Agrofitting,"2026-08-23 21:52:17",1423.4,2,"evvfebruary,vinch97"
1842,16659314,Sandeep063,"2026-08-25 12:44:22",1422.8,2,sandeep063
1843,16757727,"Sohshi Nakamura","2026-08-23 11:22:28",1422.3,2,sohshinakamura
1844,16678462,"Eric Han Wang","2026-08-27 14:16:32",1421.9,2,ericwang03
1845,16772993,"dirty farmers","2026-08-26 06:33:12",1421.2,2,jamesgui2007
1846,16669490,hinemos,"2026-08-25 14:56:53",1420.8,2,hinemos
1847,16677423,songling,"2026-08-23 02:42:22",1417.6,2,"lvbingrong,oralia"
1848,16697836,OzanM.,"2026-08-24 09:29:53",1417.5,2,analyticaobscura
1849,16757566,"Ankit Kumar","2026-08-23 12:03:53",1417.5,2,imankit57
1850,16658014,Bharath,"2026-08-27 13:52:01",1415.6,2,pes2ug23cs121
1851,16644160,"Saravana Rajan B","2026-08-23 14:50:39",1414.9,2,saravanarajanb
1852,16675704,reeemii,"2026-08-26 08:51:15",1414.7,2,reeemii
1853,16651695,"Abnormal Guys","2026-08-27 12:40:29",1413.7,2,"gwey1025,koushikrudra"
1854,16641230,"An V1","2026-08-25 01:13:21",1413.7,2,barakuga
1855,16656776,ShaoCharles,"2026-08-27 08:36:18",1412.6,2,shaocharles
1856,16773266,newbyy,"2026-08-26 05:21:47",1411.6,1,newbyy
1857,16707036,"Just a Farmer","2026-08-25 12:25:47",1411.2,2,gunianxue
1858,16661665,"Leonardo Viola10","2026-08-27 13:35:29",1410.7,2,leonardoviola10
1859,16681275,"CUG HeQiao","2026-08-12 09:06:14",1409.7,2,cugheqiao
1860,16727893,mmwstudy,"2026-08-25 10:25:36",1408.8,2,mmwstudy
1861,16623199,"Jesse Ferguson","2026-08-25 15:08:58",1408.5,2,jesseferguson
1862,16699610,"Sneha ","2026-08-17 01:00:34",1408.2,2,kharya3
1863,16697675,"Isaac Grossman","2026-08-19 01:39:27",1408.1,2,kingisaac
1864,16660735,"Bassel Elbahnasy","2026-08-27 12:21:40",1407.8,2,basselashraf
1865,16655631,"Djamila Benchikh","2026-08-27 02:10:42",1407.1,2,djamilabenchikh
1866,16656948,"alexander kern","2026-08-24 18:02:17",1406.7,2,alexanderkern
1867,16721805,kavunidze,"2026-08-27 09:47:55",1405.7,1,kartu72
1868,16743790,"yuji y","2026-08-24 09:40:04",1404.8,2,yujiyyy
1869,16659803,nRuaif,"2026-08-22 02:47:10",1403.7,2,phngdoan
1870,16765601,"Dinesh Makireddy 7389","2026-08-26 10:42:49",1402.9,2,dineshmakireddy7389
1871,16639844,MaxChen303,"2026-08-13 02:25:24",1401.6,2,maxchen303
1872,16695608,"Elie Elias","2026-08-12 14:14:48",1401.5,2,elieelias
1873,16699856,yukio,"2026-08-26 13:27:54",1401.2,2,yukioseki
1874,16709744,"Emre Bayram","2026-08-14 09:04:57",1400.7,2,emrebayram
1875,16668756,"Clark Kitchen","2026-08-27 10:29:33",1399.8,2,clarkkitchen
1876,16689389,Chukunder,"2026-08-16 02:25:12",1399.5,2,"farbricated,sarikajivrajika"
1877,16643554,"Arnie Jimenez","2026-08-20 16:48:24",1398.5,2,arniejimenez
1878,16632294,"Rajan Nagarajan","2026-08-16 05:27:10",1397.9,2,narajan
1879,16703099,GansPiro,"2026-08-13 18:34:26",1395.6,2,ganspiro
1880,16683441,Eura73,"2026-08-21 08:07:47",1395.2,2,eura73
1881,16663352,"Avnish Sharma","2026-08-25 20:43:47",1394.7,2,kewlaz
1882,16696762,SOSyuki,"2026-08-27 14:12:49",1394.1,2,sosyuki
1883,16692164,Abdulrahman.su10,"2026-08-11 20:35:39",1393.3,1,abdulrahmansu10
1884,16715066,akahane,"2026-08-26 09:30:26",1393.2,2,shuheiakahane
1885,16679767,Salut!,"2026-08-12 21:56:55",1393.2,2,denismekhanikov
1886,16633853,Alan_Nasibullin,"2026-08-27 12:58:16",1393.2,2,alannasibullin
1887,16674586,"Stanislav Ilin","2026-08-17 06:45:46",1393.1,2,stanislavilin2026ai
1888,16724109,"small fry in the underworld","2026-08-26 11:00:37",1392.5,2,wwwwhitley
1889,16659972,"Pelamovic ","2026-08-25 18:03:34",1391.6,2,pelamovic
1890,16660711,ricardo,"2026-08-15 22:34:26",1391.5,2,magania
1891,16699722,Dicere,"2026-08-13 08:00:17",1391.4,2,thedark735
1892,16693159,"Zonglin Han","2026-08-13 17:10:08",1390.3,2,zonglinhan
1893,16669935,"Roman Svet","2026-08-27 12:53:11",1389.9,2,romansvet
1894,16625060,"Subin An","2026-08-27 13:04:00",1388.6,2,subinium
1895,16749347,Shibungi,"2026-08-25 15:00:08",1388.1,2,shibungi
1896,16697021,Vaishnavi22052006,"2026-08-11 18:43:08",1388.0,2,vaishnavi22052006
1897,16656807,Yoganjaneyulu,"2026-08-13 09:20:17",1385.8,2,yoganjaneyulu
1898,16635744,XDang13,"2026-08-19 00:17:47",1384.3,2,xdang13
1899,16692103,HaniJezo,"2026-08-11 20:32:40",1384.3,1,hanijezo
1900,16738467,EnriFermi,"2026-08-26 23:51:18",1383.1,2,enrifermi
1901,16718947,"Dani Ortega","2026-08-25 07:07:35",1382.8,2,daniortega99
1902,16693058,"Yuvraj singh","2026-08-13 14:03:24",1382.2,2,yuvrajsingh789
1903,16696561,"Ali Ramazanov","2026-08-25 07:03:50",1382.1,2,aliramazanov
1904,16623382,Rarage,"2026-08-27 12:15:02",1382.1,2,bbrage
1905,16777894,"Matthew Neba","2026-08-27 03:32:35",1379.9,1,matthewneba
1906,16709176,Efnutrrionpy,"2026-08-27 04:24:59",1379.9,2,efnutrrionpy
1907,16757903,"Om Singh","2026-08-27 07:05:06",1379.4,1,spoilyfrog
1908,16724779,"Gavin Cao","2026-08-16 09:00:53",1378.4,2,gavinxgcao
1909,16692110,"Ahmed Khudair","2026-08-11 22:33:06",1377.9,1,ahmedkhudair121
1910,16700116,Goldian,"2026-08-21 16:13:40",1377.3,2,goldian
1911,16689952,"Lazarus Ogero","2026-08-11 16:44:08",1377.2,2,lazarusogero
1912,16653955,"tanmay singhal","2026-08-25 17:54:52",1377.2,2,anexperiencedidiot
1913,16675305,"Justin Sabu Sebastian","2026-08-22 23:19:57",1376.2,2,justinsabusebastian
1914,16744905,"Nator X","2026-08-26 22:15:29",1376.2,2,natorx
1915,16716468,"Sakhawat Hossen","2026-08-15 03:28:07",1375.4,2,sakhawathossen
1916,16657494,Trex,"2026-08-12 14:00:14",1375.4,2,trexzone
1917,16653068,"Shuichi Fushimi","2026-08-11 10:55:05",1375.2,2,shuichifushimi
1918,16763383,"Alexandru Sitaru","2026-08-25 07:05:06",1375.1,2,sitaru
1919,16654042,B.Pushpanjali,"2026-08-25 11:04:54",1375.0,2,"bpushpanjali,vinithwade"
1920,16656731,"Muhammad Ali","2026-08-14 06:47:06",1374.3,2,sardaralimaqsood
1921,16692138,"Bishwa Thakur","2026-08-21 11:44:03",1374.2,2,bishwathakur
