Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
2043,16672168,"Justin Rutkowski","2026-08-14 17:34:37",1349.7,2,justinrutkowski
2044,16728723,"Ronith Rashmikara","2026-08-18 03:28:52",1349.5,2,ronithrr
2045,16735238,DHKim0324,"2026-08-25 08:49:34",1349.4,2,dhkim0324
2046,16657610,"H Bharath","2026-08-31 18:54:57",1348.7,2,hbharath
2047,16770149,rikutokuwayama,"2026-08-27 10:40:56",1348.6,2,rikutokuwayama
2048,16658777,"Jiarui (Jerry) Cao","2026-08-15 03:44:07",1348.5,2,jiaruicao7
2049,16764476,daviddnd,"2026-08-31 15:11:13",1348.5,2,daviddnd
2050,16747577,"Nolan BONHOMME","2026-08-26 13:24:58",1347.5,2,nolanbonhomme
2051,16640264,DhanaLakshmiMalla,"2026-08-21 09:38:58",1347.0,2,dhanalakshmimalla
2052,16701969,旧楚狂人,"2026-08-15 14:20:59",1346.9,2,jiuchukuangren
2053,16735125,mtskggle,"2026-08-22 04:50:43",1346.7,2,matsusakaggle
2054,16633179,infamemconculcemus,"2026-09-02 07:32:27",1346.6,2,jcgweb
2055,16719090,CHSTO,"2026-08-16 23:43:52",1346.4,1,haotianqi
2056,16681893,morality0707,"2026-08-31 06:50:24",1346.1,2,morality0707
2057,16624303,seven,"2026-08-31 05:21:16",1346.1,2,morikawatakeshi
2058,16689881,"yuki #2","2026-09-02 12:25:29",1345.5,2,hosikusa
2059,16748246,"Eric S","2026-08-26 12:50:54",1345.3,2,ericsangberg
2060,16692851,ichnixhelle,"2026-08-12 22:20:24",1344.9,2,ichnixhelle
2061,16668647,"THIRUPATHI KANNAN K","2026-08-27 15:40:29",1344.8,2,thirupathikannank
2062,16716930,"Direc M","2026-08-31 04:54:06",1344.0,2,direcm
2063,16661423,"Rishavendra Sharma","2026-08-31 08:38:23",1343.2,2,rishavendrasharma
2064,16730334,EUGENEYEUNG,"2026-08-22 13:03:33",1343.1,2,eugeneyeung
2065,16664334,"Satishvaran Ragu","2026-08-28 03:07:19",1342.9,2,satishvaranragu
2066,16763418,overwhelmer,"2026-08-25 08:22:55",1342.7,2,overwhelmer
2067,16728272,"Daris Dzakwan Hoesien","2026-08-16 10:48:22",1342.6,1,darisdzakwanhoesien2
2068,16715024,"Ömer Özbek","2026-08-22 13:50:34",1342.2,2,omerozb
2069,16691524,"Martim Nascimento","2026-09-02 02:25:53",1341.7,2,martimnascimento
2070,16769866,"Suzuki Riki","2026-08-25 12:11:09",1341.6,2,suzukiriki
2071,16721259,Qsj,"2026-08-28 09:20:10",1341.1,2,qiaoshiji
2072,16706207,Wonderwall,"2026-08-21 07:04:04",1341.0,2,yuxiang328
2073,16664761,"Udit Jain #2","2026-08-19 14:15:29",1340.9,2,iamudit
2074,16650372,Greed,"2026-08-12 17:18:47",1340.5,2,greedshen
2075,16689447,"Ivan Berrutto","2026-08-13 04:14:38",1340.3,2,ivanberrutto
2076,16778206,yuanlao153,"2026-08-28 15:00:04",1340.0,2,yuanlao153
2077,16649314,"Yuka,Ota","2026-08-17 03:42:23",1340.0,2,yukaika
2078,16738895,SangGold,"2026-08-18 15:48:23",1340.0,1,sanggold
2079,16678618,"Manu Nicholas Jacob","2026-08-23 23:03:35",1339.7,2,manunicholasjacob
2080,16651623,"Sarvesh Talele","2026-08-28 05:18:58",1339.6,2,sarveshtalele
2081,16725242,chinchilla,"2026-08-19 10:53:07",1338.8,2,tgwstr
2082,16738825,RishabhSpark,"2026-08-28 05:11:27",1338.2,2,rishabhspark
2083,16722902,"Grigorii IU","2026-08-22 01:54:09",1337.5,2,grigorii220
2084,16671821,donglee,"2026-08-13 09:13:09",1337.1,1,dongleeovo
2085,16734450,"Ian Teigen","2026-08-18 00:04:38",1336.7,2,ianteigen
2086,16786603,"Shutong Hou","2026-09-02 05:39:04",1336.6,2,praxel123
2087,16732428,"Darren Amadeus Martin","2026-08-19 00:48:02",1336.2,2,darrenamadeusmartin
2088,16685626,"Livingstone Selassie","2026-08-16 00:26:50",1336.1,2,"hackerx019,livingstoneselassie"
2089,16665596,chunhu666,"2026-08-30 07:05:40",1335.7,2,chunhu666
2090,16656340,InfiHeart,"2026-08-17 10:02:11",1335.2,1,infiheart
2091,16730903,noynkmr,"2026-08-25 05:47:01",1334.6,1,noynkmr
2092,16672653,Cultuurstelsel,"2026-08-13 16:59:47",1334.5,2,ryuorlandotamin
2093,16778410,"uriel villegas govea","2026-08-28 00:25:47",1334.4,2,urielvillegasgovea
2094,16658409,AlexMasip,"2026-09-01 14:37:26",1334.2,2,alexmasip
2095,16779451,kibuna,"2026-08-27 12:00:58",1334.2,2,kibuna
2096,16735102,"Zhiqi Liu","2026-08-31 02:57:12",1333.1,2,crazyqiqi
2097,16775412,"moo moo","2026-08-30 15:18:26",1332.2,2,"amrof122,yassinamr11"
2098,16740103,Adjakou,"2026-08-24 07:31:02",1332.1,2,adjakou
2099,16756399,"old Ryne Mac had a farm","2026-08-21 19:44:11",1331.7,1,rynemac
2100,16658290,rrishavrraj,"2026-08-22 11:00:34",1331.5,2,"rrishavrraj,shubhamkumar9812"
2101,16695691,neural-canvas,"2026-08-12 20:46:37",1331.1,2,mrsanap
2102,16622939,"Kamal Das","2026-08-27 12:47:13",1330.3,2,kmldas
2103,16623791,rakumo,"2026-08-19 23:46:04",1330.2,2,sirakumo
2104,16770715,"Vicens Gaitan","2026-09-01 16:11:46",1330.1,2,vicensgaitan
2105,16666853,"Bisola Olasehinde","2026-08-31 13:08:21",1330.0,1,bizzyvinci
2106,16651257,PursueML,"2026-08-20 14:19:46",1330.0,2,pursueml
2107,16671940,LJazya,"2026-09-02 06:10:00",1329.8,2,jihanelek
2108,16693962,"Changyuan Chen","2026-08-17 14:18:21",1329.7,2,changyuanchenmit
2109,16765065,"Rohith T R","2026-08-26 13:28:38",1329.7,2,rohithtrgod
2110,16693557,"Ifeoluwa Adewumi","2026-08-19 17:00:37",1329.1,2,ifeadewumi
2111,16656948,"alexander kern","2026-08-24 18:02:17",1328.7,2,alexanderkern
2112,16699082,Sakthei,"2026-09-02 10:42:18",1328.3,2,sakthei
2113,16655582,"Yang Jinneng","2026-08-29 13:01:07",1328.2,2,adurey
2114,16723988,yuyinghuang,"2026-09-01 23:51:29",1328.1,2,yuyinghuang
2115,16624047,GUOHAOYANG,"2026-08-12 22:23:02",1328.0,2,pkuszboi
2116,16623708,"Chekhlov Dmitrii","2026-08-18 10:11:47",1327.6,2,zoli800
2117,16714058,"Ahmet Erdem Pamuk","2026-08-12 18:59:18",1327.4,2,ahmeterdempamuk
2118,16695093,"Ryota Murai","2026-08-27 15:28:04",1327.4,2,rmuraix
2119,16663969,"Aarush Kute","2026-08-19 22:06:48",1327.4,2,aarushkute
2120,16655844,MAFIN,"2026-08-13 01:53:06",1327.0,2,moneyman91
2121,16657728,"T Soo","2026-08-13 06:36:25",1326.8,1,ttgrcgrc
2122,16781516,"Hongbin Guokaggle","2026-08-29 04:16:00",1326.7,2,hongbinguokaggle
2123,16733547,"Mark Grayson","2026-08-17 18:53:21",1326.6,2,flyingsinclair
2124,16661648,"Vân Nguyễn","2026-08-26 18:34:06",1326.4,2,vunnguyen
2125,16723893,iring58,"2026-08-22 04:43:36",1325.3,2,iring58
2126,16736050,SuperZero11,"2026-09-01 16:15:49",1325.0,2,anandaverma
2127,16677832,"Maryam Tahir","2026-08-25 15:07:42",1324.9,2,maryamtahir09
2128,16728460,oh-Artistburger-AHA-TastyMeat!,"2026-08-16 11:54:46",1324.7,1,akikukeo1
2129,16655567,Heisnotanimposter,"2026-08-25 00:47:27",1324.5,2,test013
2130,16688153,"Panchajanya Banerjee (Pancham)","2026-08-16 20:28:27",1324.2,2,delayedkarma
2131,16774228,"Anggit Maulana Abdi","2026-08-28 14:37:01",1323.3,2,anggitmaulanaabdi
2132,16672243,"Fazil Putra","2026-08-14 01:24:17",1323.3,2,fazilputra
2133,16633580,Vinymo,"2026-08-23 15:32:23",1323.3,2,vinymo
2134,16656990,"NALLA SUMANG","2026-08-30 03:15:46",1323.2,2,sumangnalla
2135,16714980,Chenaters,"2026-08-16 08:41:10",1323.1,2,chenaters
2136,16621407,Kh0a,"2026-08-27 11:25:28",1322.5,1,llkh0a
2137,16658618,"philip georgiev","2026-08-29 21:47:04",1322.2,2,philipgeorgiev
2138,16717630,Amer,"2026-08-13 21:23:41",1321.9,2,amerhu
2139,16673881,"Sebastian Johansson","2026-08-27 08:39:07",1321.7,2,sebbejohansson
2140,16766982,"Sir Dona ","2026-08-25 15:54:46",1321.6,2,sirdona
2141,16630713,"Grzegorz Sionkowski","2026-08-16 16:31:57",1321.6,2,sionek
2142,16691012,"Sanzhar Almasuly","2026-08-29 07:28:34",1321.4,2,sanzharalmasuly
2143,16756415,"Mihai Balan","2026-08-31 06:39:25",1321.3,2,mihaibalan
2144,16640552,"rupsa roy","2026-08-31 16:11:57",1321.2,2,rupsarroy
2145,16663229,kakuteki,"2026-08-28 04:08:43",1321.0,2,kakuteki
2146,16663694,"Dimitri ZABRE","2026-08-12 21:00:12",1320.8,2,dimitrizabre
2147,16772993,"dirty farmers","2026-08-26 06:33:12",1320.8,2,jamesgui2007
2148,16748717,mt,"2026-08-20 13:09:12",1320.5,1,mtanakaslgfreak
2149,16743528,JunWenZhu_1314,"2026-09-02 04:13:32",1320.4,2,junwenzhu1314
2150,16665050,"Praneeth Palugula","2026-08-14 06:28:56",1320.3,2,praneethpalugula
2151,16770832,"Harish Yadav","2026-08-27 06:18:09",1320.0,2,harishyadav0506
2152,16655632,"Dmitry Kozlov","2026-08-28 10:06:54",1320.0,2,dkozlov
2153,16731836,"Theo Venturian","2026-09-01 21:33:41",1319.9,2,theodorraulventurian
2154,16623749,Tejas,"2026-08-17 09:52:29",1319.8,2,tejuuss
2155,16675704,reeemii,"2026-08-26 08:51:15",1319.8,2,reeemii
2156,16680931,"Rattan Singh","2026-08-16 04:23:37",1319.7,2,rattans
2157,16779171,Xunden,"2026-08-27 09:14:10",1319.7,1,xunden
2158,16773559,"Abhishek Mahto","2026-08-26 06:40:07",1319.7,1,abhishek3115
2159,16675512,Corgi-Samoyed,"2026-09-02 13:31:10",1319.6,2,corgisamoyed
2160,16707303,meTeam,"2026-08-23 15:01:49",1319.6,2,aaronzribi
2161,16634654,unknown,"2026-08-13 02:11:22",1319.5,2,abdullahshafi2021
2162,16730288,matsurih,"2026-08-22 12:03:05",1319.4,1,matsurihime
2163,16728135,sukirman,"2026-08-17 12:24:20",1319.3,1,rakbidb
2164,16766796,panda__MB__maximus,"2026-08-25 12:54:58",1319.0,1,tanishmohokar09
2165,16688368,"Lam Vo","2026-08-15 16:39:23",1318.9,2,nhatlam
2166,16671504,Agentmaster,"2026-08-28 06:33:07",1318.8,2,"kinjaza,shawnno"
2167,16770282,colt,"2026-08-25 09:55:29",1318.4,1,xiaomaguo
2168,16805244,nari,"2026-09-01 19:34:04",1318.3,1,shoheiyoshinari
2169,16755808,"Van-Phuc Huynh","2026-08-22 10:43:46",1318.3,1,hvanphucs112
2170,16668049,"Masayoshi Kurihara","2026-08-14 06:20:21",1318.2,2,masayoshikurihara
2171,16692548,"Rockstar Farmer","2026-08-19 05:15:37",1317.7,2,yuhaili
2172,16632788,"Bright O.H.","2026-08-23 03:45:36",1317.7,2,brightoh
2173,16662615,"Anurag irawit","2026-09-01 14:16:49",1317.5,2,anuragirawit
2174,16714059,Yentür,"2026-08-12 18:47:44",1317.1,1,meryentr
2175,16622034,"Aryan Yadav","2026-08-15 18:49:17",1317.1,2,simplexcomplex
2176,16743741,Arooran,"2026-08-24 13:37:47",1317.0,2,arooransivakarunai
2177,16662023,"Vikas Kumar","2026-08-26 16:42:14",1317.0,2,vikshit104
2178,16726512,shash,"2026-08-15 19:41:18",1316.7,1,zshashz
2179,16622032,"Raunak Dey","2026-08-13 17:22:49",1316.6,2,raunakdey07
2180,16773266,newbyy,"2026-08-26 05:21:47",1316.5,1,newbyy
2181,16747161,wqlun06,"2026-08-20 08:02:11",1316.0,2,wqlun06
2182,16679004,"Kevin Zhao","2026-08-23 10:45:26",1315.7,2,kevinzhao666
2183,16652904,TonightIsOver,"2026-09-02 08:52:16",1315.7,2,tonightisover
2184,16711910,"Artem Zapara","2026-08-18 16:48:51",1315.5,2,artemzapara
2185,16701759,xycai,"2026-08-14 17:23:35",1315.4,2,xycaipku
2186,16639230,Rylan,"2026-08-15 13:15:45",1315.3,2,"liuruihan333,wangxiaodundun"
2187,16731243,"[Deleted] dab36be1-9992-4710-95f4-39a9f7a2cd3c","2026-08-24 15:13:27",1315.1,2,del=fd92954ed0c92f1a
2188,16654381,"Dmitry Belan","2026-08-30 17:16:29",1314.7,2,dimong4
2189,16758839,"Yusuf Murtaza","2026-08-23 04:08:43",1314.3,2,yusufmurtaza01
2190,16623020,Muhandro,"2026-08-20 16:29:57",1314.2,2,muhandro
2191,16623806,黒田彩人,"2026-08-17 04:05:34",1313.6,2,ayato0705
2192,16727745,auouer,"2026-08-16 08:20:31",1313.2,2,"auouer,guriken,hkamna,insightfulthinking"
2193,16663284,"Aman Prakash","2026-08-12 20:58:28",1313.0,2,amanprakash777
2194,16663759,🔥🦫📿🗽,"2026-08-26 06:37:41",1312.8,2,datafad
2195,16786013,sakarush,"2026-09-02 13:17:42",1312.7,2,sakarush
2196,16625219,MJVinay,"2026-08-21 09:37:02",1312.7,2,mallajayanthvinay
2197,16793656,王子铖,"2026-09-02 12:52:53",1312.7,2,aurantium
2198,16784485,betterme,"2026-08-28 13:39:45",1312.4,2,betterme12345
2199,16775386,kaggler,"2026-08-31 09:29:41",1312.2,1,deepkim
2200,16712888,Vux,"2026-08-20 14:32:16",1312.2,2,weiyu85
2201,16751358,Cristiano,"2026-08-24 15:04:54",1312.1,2,zhuangbility
2202,16765526,"Kotala Kishan Reddy","2026-08-24 08:56:22",1311.5,1,kotalakishanreddy
2203,16632294,"Rajan Nagarajan","2026-09-01 14:22:29",1311.0,2,narajan
2204,16750843,jammings,"2026-08-25 14:15:33",1310.9,1,jammings
2205,16707036,"Just a Farmer","2026-09-01 11:52:57",1310.6,2,gunianxue
2206,16709793,"Victor Hotz","2026-08-13 18:48:06",1310.4,2,victorhotz
2207,16655631,"Djamila Benchikh","2026-09-01 19:45:35",1310.0,2,djamilabenchikh
2208,16769419,dylanaki,"2026-08-26 13:30:43",1310.0,2,dylanaki
2209,16624651,"Zihao Zeng","2026-08-21 11:58:35",1310.0,2,zihaozeng0021
2210,16625214,Malla,"2026-08-21 09:55:13",1310.0,2,mallaphalguni
2211,16663929,"Erman Man","2026-08-18 03:47:58",1309.5,2,ermanman
2212,16722378,waticson,"2026-08-26 14:39:35",1309.4,2,yutodennou
2213,16677342,Fedor,"2026-08-20 10:31:48",1308.9,1,fedorchuprakov
2214,16659314,Sandeep063,"2026-08-25 12:44:22",1308.8,2,sandeep063
2215,16662314,"Hanh Tran","2026-08-13 12:29:31",1308.5,1,honghanhhh
2216,16710587,durgasai,"2026-09-01 13:14:36",1308.3,2,dsainvg
2217,16783265,"Xiangjiang Zhou","2026-08-28 06:33:05",1308.1,1,xiangjiangzhou
2218,16700737,HechtJP,"2026-08-13 11:12:06",1307.9,2,hechtjp
2219,16766905,Antigone_duckduck,"2026-08-24 16:38:37",1307.7,2,antigonexzh
2220,16726870,"Svanik Kolli","2026-08-16 00:11:14",1307.6,1,svanikkolli
2221,16699610,"Sneha ","2026-08-17 01:00:34",1306.7,2,kharya3
2222,16623988,"Charismatic Pizza Party🍕","2026-08-30 03:55:06",1306.5,2,debugendless
2223,16629292,"Syed Saad Hasan Emad","2026-08-17 06:14:38",1306.1,1,syedsaadhasanemad
2224,16621687,ropeadope,"2026-08-25 10:36:05",1306.0,1,silkross
2225,16652631,"Panagiotis Anagnostou","2026-08-31 14:16:41",1306.0,2,panosanag
2226,16639570,"Vishesh Banna","2026-08-25 04:24:34",1306.0,2,visheshbanna
2227,16653199,Koba,"2026-08-26 21:43:41",1305.8,2,zone0906
2228,16722330,"Jean-Louis Roy","2026-08-31 07:44:08",1305.4,2,jeanjean111
2229,16760523,"Joseph Ayanda","2026-08-28 15:35:54",1305.3,2,josephayanda
2230,16667080,King-damon,"2026-09-02 12:20:33",1305.0,2,kingdamon
2231,16636909,"wking edewd","2026-08-21 11:21:57",1305.0,1,wkingedewd
2232,16772450,"Muneeba Badar","2026-08-25 21:19:13",1304.9,2,muneebabadar
2233,16736670,"Mark Astrid","2026-09-01 13:06:24",1304.7,2,markastrid
2234,16665838,wenbodai,"2026-09-01 12:41:51",1304.5,2,wenbodai
2235,16732462,"Aji Samudra","2026-08-24 09:05:21",1304.5,2,ajisamudra
2236,16753985,"Narenthira Balaji","2026-08-21 10:54:17",1304.1,1,narenthirabalaji
2237,16730578,IsThereAnyCode,"2026-08-31 23:40:25",1303.4,2,"isthereanycode,lynnkim0"
2238,16622820,"Sergey Nefedov","2026-08-25 10:52:44",1303.2,2,sergionefedov
2239,16750614,"Shivansh Chaudhary","2026-08-22 14:22:57",1302.6,2,shivanshchoo
2240,16709462,"KK #2","2026-08-14 09:06:37",1302.6,2,kk2909
2241,16729484,"Sankalp Nagineni","2026-08-16 17:35:31",1302.5,2,sankalpnagineni
2242,16671133,Kazeneko,"2026-08-22 00:18:50",1302.4,2,kazeneko77
2243,16685556,binghua_123,"2026-09-02 12:05:50",1302.3,2,binghua123
2244,16732754,ikeuchy,"2026-08-29 04:10:41",1302.2,2,ikeuchy
2245,16763120,"Shivam Singh #2","2026-08-23 16:56:35",1302.0,1,shivamsingh17072001
2246,16759864,exaucedossou,"2026-08-22 17:56:40",1301.5,2,exaucdossou
2247,16669089,YujieXing10,"2026-09-01 11:59:45",1301.4,2,yujiexing10
2248,16651052,lty,"2026-08-18 02:33:01",1301.3,2,linwei9
2249,16622251,"Moroz Roman","2026-08-20 06:22:05",1301.0,2,crissyro
2250,16634824,yuki16,"2026-08-27 02:55:04",1301.0,2,yuki16
2251,16628456,kiro,"2026-09-01 10:06:31",1300.9,2,kirosamurai
2252,16758893,"Sercan Yeşilöz","2026-08-28 19:16:26",1300.8,2,sercanyesiloz
2253,16690020,shantaitichu,"2026-08-17 09:40:30",1300.7,2,shantaitichu
2254,16658803,"Rahul Jiwane","2026-08-21 06:19:57",1300.1,2,rahuljiwane
2255,16724533,"Yusei Ito","2026-08-22 19:18:19",1300.0,2,yuseiito
2256,16625611,"Karl Smile","2026-08-28 16:42:46",1299.9,2,karlsmile
2257,16757566,"Ankit Kumar","2026-08-23 12:03:53",1299.2,2,imankit57
2258,16695229,X1a0Ch3n,"2026-08-12 18:04:39",1299.1,2,xiaochen20236673
2259,16731605,datatuu,"2026-09-02 12:23:44",1299.1,2,yaoguang516
2260,16770952,"Satyajeet Kumar","2026-08-25 20:42:40",1298.3,2,m4rcuseryx
2261,16774250,"C R Suthikshn Kumar","2026-08-26 08:22:03",1298.0,1,crsuthikshnkumar
2262,16691714,"Wesley Juraschek","2026-08-19 06:07:37",1297.4,2,wesleyjuraschek1
2263,16750317,"ELhamdaoui AM","2026-08-30 19:29:43",1297.4,2,elhamdaouiabdelmajid
2264,16696887,kt-Kitayama,"2026-09-01 13:23:49",1297.4,2,ktkitayama
2265,16709501,Galaxantic,"2026-08-23 05:11:17",1297.2,2,neel21yt
2266,16623753,HZM,"2026-08-21 07:14:11",1296.8,2,leehann
2267,16635747,"Jeki Wan Taufik","2026-09-02 00:24:39",1296.3,2,jek1wantaufik
2268,16766840,"Andrey ","2026-08-24 14:27:38",1295.9,1,anti1111
2269,16689488,"Ming Fong","2026-08-27 01:41:31",1295.7,2,evilpegasus
2270,16763978,"Swayam Gode","2026-08-30 13:49:27",1295.7,2,swayamgode2
2271,16749342,crasal,"2026-08-29 13:19:54",1295.2,2,crasal
2272,16655682,"Azamat Sadikov","2026-08-30 23:56:28",1294.9,2,azamatsadikov
2273,16667839,Viet-Tien,"2026-08-22 19:46:21",1294.8,2,tiena2cva
2274,16722849,"Dhruv Bansal","2026-08-28 08:01:42",1294.3,2,dhruvb2028
2275,16770302,stardxx,"2026-08-26 02:21:35",1294.1,2,stardxx
2276,16663313,onlysmrtsumx,"2026-08-12 01:29:30",1293.7,2,onlysmrtsumx
2277,16802578,Yuuki4543,"2026-09-01 16:35:56",1293.6,2,yuuki4543
2278,16633709,"kitory Yeah やきとり","2026-08-15 22:30:08",1293.4,2,kitoryyeah
2279,16748330,Okan,"2026-08-21 11:15:17",1291.4,2,okanzkaya
2280,16673013,TTT,"2026-08-27 06:40:10",1291.3,2,tadahiroasami
2281,16630418,butterchicken,"2026-08-28 16:45:23",1291.3,2,"ritanshuprasad,sriramlingavel01"
2282,16808914,slfmmm,"2026-09-02 11:50:26",1290.0,1,slfmmm
2283,16764850,"cy zhang","2026-08-27 11:08:45",1289.6,2,zcy20051117
2284,16748524,TongY26,"2026-08-21 08:33:16",1289.3,2,tongy26
2285,16656807,Yoganjaneyulu,"2026-08-13 09:20:17",1288.6,2,yoganjaneyulu
2286,16771843,"Surekha Ramireddy","2026-09-01 15:34:18",1287.5,2,surekharamireddy
2287,16769277,卡心农场,"2026-09-02 06:45:03",1287.1,2,"hkd2333,hsiaosuan"
2288,16753710,tax_free,"2026-08-25 03:16:23",1286.6,2,taxfreepython
2289,16627796,tizawa3,"2026-08-19 00:28:23",1286.6,2,tizawa
2290,16768022,"Miles Oberting","2026-08-31 23:48:39",1286.3,2,milesoberting
2291,16747273,ra1nac1d,"2026-08-22 19:00:23",1286.2,2,ra1nac1d
2292,16740700,"Vyas Senthilkumar","2026-08-19 04:26:42",1285.8,2,vyassenthilkumar
2293,16791862,"Emmanuel Mireku","2026-08-31 19:35:19",1285.4,2,eldermireku
2294,16734578,"Pascal Andreas","2026-08-26 17:42:14",1285.3,2,pascalandreas
2295,16718947,"Dani Ortega","2026-08-25 07:07:35",1284.8,2,daniortega99
2296,16749618,Fon1as,"2026-08-21 09:36:42",1284.3,2,fon1as
2297,16655559,"Fajri Yanuar Shiddiq Juanda","2026-08-13 01:40:20",1283.3,2,fajriyanuar
2298,16681007,AkiraOnojp,"2026-09-02 13:01:48",1283.0,2,akiraonojp
2299,16739537,"Bina Salama","2026-09-02 01:45:52",1282.6,2,binasalama
2300,16724109,"small fry in the underworld","2026-08-26 11:00:37",1281.5,2,wwwwhitley
2301,16768647,vaultguard,"2026-09-02 04:04:17",1281.3,2,vaultguard
2302,16663352,"Avnish Sharma","2026-08-31 14:42:23",1281.1,2,kewlaz
2303,16689952,"Lazarus Ogero","2026-08-11 16:44:08",1281.0,2,lazarusogero
2304,16761849,viber3221,"2026-08-24 13:38:59",1280.3,2,viber3221
2305,16663992,小陈同学,"2026-08-18 07:26:54",1280.0,1,czastu
2306,16726915,"인공저능연구소( Artificial Idiocy Lab )","2026-09-02 07:00:43",1277.3,2,megayak
2307,16644160,"Saravana Rajan B","2026-08-23 14:50:39",1277.0,2,saravanarajanb
2308,16675780,susutem,"2026-08-21 04:03:32",1277.0,2,susutem
2309,16663241,"Kris Adamatzky","2026-08-13 09:49:19",1275.7,2,krisadamatzky
2310,16665919,"Labmem Tang","2026-08-31 03:06:37",1275.1,2,labmemtang
2311,16751267,Guojun1,"2026-08-21 01:57:23",1274.3,1,guojun1
2312,16744658,Shree85,"2026-08-29 12:38:55",1273.9,2,shree85
2313,16761652,"Dhruv #2","2026-09-02 12:37:22",1272.7,2,dhruvrama
2314,16634172,"Mario Cicala","2026-09-02 02:20:17",1272.5,2,mariocicala
2315,16677423,songling,"2026-09-02 01:45:08",1272.3,2,"lvbingrong,oralia"
2316,16674586,"Stanislav Ilin","2026-08-17 06:45:46",1271.9,2,stanislavilin2026ai
2317,16690763,chungkuangwen,"2026-08-19 20:27:55",1270.3,2,chungkuangwen
2318,16727893,mmwstudy,"2026-08-25 10:25:36",1270.2,2,mmwstudy
2319,16649108,"Steve AVOMO","2026-08-17 03:12:41",1270.2,2,aurelsteve77
2320,16623856,aowhite,"2026-08-30 12:18:44",1269.9,2,brandnewyork
2321,16689389,Chukunder,"2026-08-16 02:25:12",1269.2,2,"farbricated,sarikajivrajika"
2322,16709744,"Emre Bayram","2026-08-14 09:04:57",1268.9,2,emrebayram
2323,16706321,lumen,"2026-09-02 05:44:20",1267.9,2,lumenyuto
2324,16667052,"Dandan Li","2026-08-15 18:07:17",1267.4,2,clcll532x
2325,16718819,Majkel1337,"2026-09-01 18:49:40",1267.0,2,majkel1337
2326,16731751,"Nikita Pudovkin","2026-08-17 09:15:54",1266.9,1,nickpudovkin
2327,16653955,"tanmay singhal","2026-08-29 12:00:53",1265.4,2,anexperiencedidiot
2328,16675739,"Jithendra Maddala","2026-09-01 16:28:46",1264.8,2,jithendramaddala
2329,16643554,"Arnie Jimenez","2026-08-20 16:48:24",1264.6,2,arniejimenez
2330,16657494,Trex,"2026-08-12 14:00:14",1264.1,2,trexzone
2331,16716468,"Sakhawat Hossen","2026-08-15 03:28:07",1263.0,2,sakhawathossen
2332,16632743,"Krizsó Gergely","2026-08-31 23:07:09",1262.8,2,lucifer19
2333,16708296,LUCKY2,"2026-09-02 10:24:32",1261.7,2,carolezountangni
2334,16767528,"Umut Toygar Göz","2026-08-30 13:01:54",1258.5,2,umuttoygargoz
2335,16767164,"yuhan wu","2026-08-26 09:37:53",1257.6,2,yuhanwu487
2336,16622454,automatylicza,"2026-09-02 13:25:52",1257.5,2,automatylicza
2337,16761728,"Vybhav Nath C A","2026-08-30 12:19:48",1257.3,2,shadowfax2000
2338,16657857,hust_xll,"2026-08-12 05:38:12",1256.5,2,hustxll
2339,16624682,FrederikZ,"2026-09-02 10:17:51",1256.4,1,zkirederf
2340,16673230,saitamad,"2026-08-12 04:20:31",1256.2,2,saitamad
2341,16658801,"Thuc Nguyen Dang 111","2026-08-28 19:45:47",1256.1,2,thucnguyendang111
2342,16639844,MaxChen303,"2026-08-13 02:25:24",1253.7,2,maxchen303
2343,16658014,Bharath,"2026-08-30 13:40:49",1253.7,2,pes2ug23cs121
2344,16738467,EnriFermi,"2026-08-26 23:51:18",1253.2,2,enrifermi
2345,16693159,"Zonglin Han","2026-08-13 17:10:08",1252.0,2,zonglinhan
2346,16688436,Zuu3scode,"2026-08-12 15:19:16",1251.0,2,zuu3scode
2347,16744573,"Oleksandr Kovalchuk","2026-08-31 23:19:22",1250.7,2,oleksandrkovalchuk
2348,16695964,"JiMing Feng","2026-08-17 10:56:45",1249.7,2,jimingfeng
2349,16679767,Salut!,"2026-08-12 21:56:55",1249.5,2,denismekhanikov
2350,16695608,"Elie Elias","2026-08-12 14:14:48",1249.2,2,elieelias
2351,16652536,Satoshi_SsSs,"2026-09-01 02:34:16",1247.4,2,satoshissss
2352,16700314,Giallar,"2026-08-14 16:45:53",1246.2,2,andreykrotkikh
2353,16673250,Prashant,"2026-08-12 05:06:08",1245.9,2,"kajalsinghrajpoot,prashantxo"
2354,16656731,"Muhammad Ali","2026-08-14 06:47:06",1245.6,2,sardaralimaqsood
2355,16805980,Kifine,"2026-09-02 05:25:41",1245.4,2,liaoyingxi
2356,16621799,"🌽 High Frequency Farming 🌽","2026-08-30 15:26:12",1244.3,2,veshkinartem
2357,16757987,maverick_ss_26,"2026-09-01 14:07:17",1243.8,2,maverickss26
2358,16685014,"Vishal Kishore","2026-08-29 14:37:26",1243.7,2,kishorevishal
2359,16621735,VN-Orion,"2026-08-21 11:42:27",1243.1,2,fastthanh78
2360,16705790,clora,"2026-08-31 22:55:37",1242.9,2,clora16
2361,16695501,brocade,"2026-08-15 00:01:12",1242.3,2,brocade
2362,16674649,寿!,"2026-08-12 06:45:37",1242.1,1,taka3776toshi
2363,16667729,"Daniel Wu","2026-08-15 14:35:27",1241.6,2,danielwuu
